Voltage (mV)	current (mA)	time elapsed sec)	temp A (K)	temp B (K)
5.073460E-1	3.000000E-1	17-Mar-19 2:37:35 PM	4.938000	4.455000
6.709888E-1	4.000000E-1	17-Mar-19 2:37:38 PM	5.081000	4.580000
8.344775E-1	5.000000E-1	17-Mar-19 2:37:40 PM	4.946000	4.688000
9.971801E-1	6.000000E-1	17-Mar-19 2:37:43 PM	4.939000	4.456000
1.159097E+0	7.000000E-1	17-Mar-19 2:37:46 PM	5.106000	4.578000
1.319690E+0	8.000000E-1	17-Mar-19 2:37:48 PM	4.948000	4.692000
1.479160E+0	9.000000E-1	17-Mar-19 2:37:51 PM	4.937000	4.455000
1.634809E+0	1.000000E+0	17-Mar-19 2:37:54 PM	5.104000	4.726000
1.785983E+0	1.100000E+0	17-Mar-19 2:37:56 PM	4.948000	4.697000
1.933841E+0	1.200000E+0	17-Mar-19 2:37:59 PM	4.969000	4.454000
2.077205E+0	1.300000E+0	17-Mar-19 2:38:02 PM	5.105000	4.722000
2.216284E+0	1.400000E+0	17-Mar-19 2:38:04 PM	4.952000	4.707000
2.352068E+0	1.500000E+0	17-Mar-19 2:38:07 PM	4.968000	4.451000
2.484702E+0	1.600000E+0	17-Mar-19 2:38:10 PM	5.106000	4.718000
2.616520E+0	1.700000E+0	17-Mar-19 2:38:12 PM	4.918000	4.713000
2.747418E+0	1.800000E+0	17-Mar-19 2:38:15 PM	4.966000	4.453000
2.877472E+0	1.900000E+0	17-Mar-19 2:38:18 PM	5.105000	4.711000
3.008469E+0	2.000000E+0	17-Mar-19 2:38:20 PM	4.917000	4.533000
3.140440E+0	2.100000E+0	17-Mar-19 2:38:23 PM	4.963000	4.451000
3.272907E+0	2.200000E+0	17-Mar-19 2:38:25 PM	5.091000	4.701000
3.407070E+0	2.300000E+0	17-Mar-19 2:38:28 PM	4.918000	4.543000
3.542188E+0	2.400000E+0	17-Mar-19 2:38:31 PM	4.961000	4.451000
3.677482E+0	2.500000E+0	17-Mar-19 2:38:33 PM	5.094000	4.828000
3.814048E+0	2.600000E+0	17-Mar-19 2:38:36 PM	4.920000	4.556000
3.951100E+0	2.700000E+0	17-Mar-19 2:38:39 PM	5.009000	4.451000
4.088822E+0	2.800000E+0	17-Mar-19 2:38:41 PM	5.096000	4.824000
4.226999E+0	2.900000E+0	17-Mar-19 2:38:44 PM	4.921000	4.566000
4.364844E+0	3.000000E+0	17-Mar-19 2:38:47 PM	5.006000	4.458000
4.503624E+0	3.100000E+0	17-Mar-19 2:38:49 PM	5.098000	4.819000
4.642434E+0	3.200000E+0	17-Mar-19 2:38:52 PM	4.917000	4.580000
4.781865E+0	3.300000E+0	17-Mar-19 2:38:55 PM	5.003000	4.455000
4.920326E+0	3.400000E+0	17-Mar-19 2:38:57 PM	5.100000	4.812000
5.059983E+0	3.500000E+0	17-Mar-19 2:39:00 PM	4.917000	4.477000
5.200328E+0	3.600000E+0	17-Mar-19 2:39:03 PM	4.999000	4.453000
5.340890E+0	3.700000E+0	17-Mar-19 2:39:05 PM	5.054000	4.805000
5.482037E+0	3.800000E+0	17-Mar-19 2:39:08 PM	4.917000	4.479000
5.622400E+0	3.900000E+0	17-Mar-19 2:39:11 PM	4.995000	4.454000
5.762854E+0	4.000000E+0	17-Mar-19 2:39:13 PM	5.060000	4.881000
5.904188E+0	4.100000E+0	17-Mar-19 2:39:16 PM	4.915000	4.480000
6.045194E+0	4.200000E+0	17-Mar-19 2:39:19 PM	5.047000	4.451000
6.185487E+0	4.300000E+0	17-Mar-19 2:39:21 PM	5.064000	4.878000
6.326545E+0	4.400000E+0	17-Mar-19 2:39:24 PM	4.914000	4.480000
6.467404E+0	4.500000E+0	17-Mar-19 2:39:27 PM	5.042000	4.508000
6.608179E+0	4.600000E+0	17-Mar-19 2:39:29 PM	5.068000	4.875000
6.749172E+0	4.700000E+0	17-Mar-19 2:39:32 PM	4.922000	4.487000
6.890781E+0	4.800000E+0	17-Mar-19 2:39:35 PM	5.038000	4.503000
7.032378E+0	4.900000E+0	17-Mar-19 2:39:37 PM	5.073000	4.873000
7.173659E+0	5.000000E+0	17-Mar-19 2:39:40 PM	4.922000	4.454000
7.314903E+0	5.100000E+0	17-Mar-19 2:39:43 PM	5.036000	4.499000
7.456209E+0	5.200000E+0	17-Mar-19 2:39:45 PM	5.003000	4.870000
7.598338E+0	5.300000E+0	17-Mar-19 2:39:48 PM	4.921000	4.453000
7.739421E+0	5.400000E+0	17-Mar-19 2:39:51 PM	5.032000	4.493000
7.880890E+0	5.500000E+0	17-Mar-19 2:39:53 PM	5.007000	4.851000
8.023608E+0	5.600000E+0	17-Mar-19 2:39:56 PM	4.920000	4.456000
8.165411E+0	5.700000E+0	17-Mar-19 2:39:59 PM	5.083000	4.487000
8.306586E+0	5.800000E+0	17-Mar-19 2:40:01 PM	5.012000	4.855000
8.448447E+0	5.900000E+0	17-Mar-19 2:40:04 PM	4.920000	4.457000
8.589453E+0	6.000000E+0	17-Mar-19 2:40:07 PM	5.079000	4.581000
8.730760E+0	6.100000E+0	17-Mar-19 2:40:09 PM	5.017000	4.859000
