Voltage (mV)	current (mA)	time elapsed sec)	temp A (K)	temp B (K)
-8.725550E+0	-6.000000E+0	17-Mar-19 3:20:51 PM	11.009000	9.459000
-8.581468E+0	-5.900000E+0	17-Mar-19 3:20:54 PM	11.034000	10.085000
-8.437426E+0	-5.800000E+0	17-Mar-19 3:20:56 PM	10.960000	10.003000
-8.293005E+0	-5.700000E+0	17-Mar-19 3:20:59 PM	11.011000	9.480000
-8.149043E+0	-5.600000E+0	17-Mar-19 3:21:01 PM	11.036000	10.106000
-8.004333E+0	-5.500000E+0	17-Mar-19 3:21:04 PM	10.960000	9.965000
-7.859448E+0	-5.400000E+0	17-Mar-19 3:21:07 PM	11.032000	9.612000
-7.714608E+0	-5.300000E+0	17-Mar-19 3:21:09 PM	11.034000	10.121000
-7.570428E+0	-5.200000E+0	17-Mar-19 3:21:12 PM	10.970000	9.918000
-7.425780E+0	-5.100000E+0	17-Mar-19 3:21:15 PM	11.030000	9.618000
-7.281469E+0	-5.000000E+0	17-Mar-19 3:21:17 PM	11.030000	10.136000
-7.136962E+0	-4.900000E+0	17-Mar-19 3:21:20 PM	10.971000	9.478000
-6.993087E+0	-4.800000E+0	17-Mar-19 3:21:23 PM	11.032000	9.625000
-6.849604E+0	-4.700000E+0	17-Mar-19 3:21:25 PM	10.997000	10.148000
-6.705210E+0	-4.600000E+0	17-Mar-19 3:21:28 PM	10.968000	9.436000
-6.561698E+0	-4.500000E+0	17-Mar-19 3:21:31 PM	11.028000	9.625000
-6.418178E+0	-4.400000E+0	17-Mar-19 3:21:33 PM	10.993000	10.338000
-6.274283E+0	-4.300000E+0	17-Mar-19 3:21:36 PM	10.970000	9.417000
-6.130710E+0	-4.200000E+0	17-Mar-19 3:21:39 PM	11.041000	9.639000
-5.986873E+0	-4.100000E+0	17-Mar-19 3:21:41 PM	10.991000	10.342000
-5.843454E+0	-4.000000E+0	17-Mar-19 3:21:44 PM	10.995000	9.397000
-5.699857E+0	-3.900000E+0	17-Mar-19 3:21:47 PM	11.038000	9.977000
-5.556488E+0	-3.800000E+0	17-Mar-19 3:21:49 PM	10.962000	10.209000
-5.413397E+0	-3.700000E+0	17-Mar-19 3:21:52 PM	11.018000	9.551000
-5.270148E+0	-3.600000E+0	17-Mar-19 3:21:55 PM	11.039000	9.998000
-5.126984E+0	-3.500000E+0	17-Mar-19 3:21:57 PM	10.960000	10.187000
-4.984491E+0	-3.400000E+0	17-Mar-19 3:22:00 PM	11.020000	9.561000
-4.842214E+0	-3.300000E+0	17-Mar-19 3:22:03 PM	11.041000	10.024000
-4.700095E+0	-3.200000E+0	17-Mar-19 3:22:05 PM	10.964000	9.703000
-4.557232E+0	-3.100000E+0	17-Mar-19 3:22:08 PM	11.024000	9.577000
-4.415553E+0	-3.000000E+0	17-Mar-19 3:22:11 PM	11.019000	10.043000
-4.273287E+0	-2.900000E+0	17-Mar-19 3:22:13 PM	10.963000	9.663000
-4.131503E+0	-2.800000E+0	17-Mar-19 3:22:16 PM	11.026000	9.586000
-3.989204E+0	-2.700000E+0	17-Mar-19 3:22:19 PM	11.016000	10.282000
-3.847464E+0	-2.600000E+0	17-Mar-19 3:22:21 PM	10.966000	9.623000
-3.705130E+0	-2.500000E+0	17-Mar-19 3:22:24 PM	11.041000	9.596000
-3.563539E+0	-2.400000E+0	17-Mar-19 3:22:27 PM	11.009000	10.299000
-3.422132E+0	-2.300000E+0	17-Mar-19 3:22:29 PM	10.966000	9.566000
-3.279756E+0	-2.200000E+0	17-Mar-19 3:22:32 PM	11.042000	9.721000
-3.137679E+0	-2.100000E+0	17-Mar-19 3:22:35 PM	11.007000	10.323000
-2.995859E+0	-2.000000E+0	17-Mar-19 3:22:37 PM	10.993000	9.532000
-2.853837E+0	-1.900000E+0	17-Mar-19 3:22:40 PM	11.042000	9.734000
-2.711396E+0	-1.800000E+0	17-Mar-19 3:22:43 PM	11.000000	10.325000
-2.567651E+0	-1.700000E+0	17-Mar-19 3:22:45 PM	10.991000	9.396000
-2.423181E+0	-1.600000E+0	17-Mar-19 3:22:48 PM	11.040000	9.755000
-2.278739E+0	-1.500000E+0	17-Mar-19 3:22:51 PM	10.964000	10.337000
-2.133221E+0	-1.400000E+0	17-Mar-19 3:22:53 PM	10.994000	9.403000
-1.986480E+0	-1.300000E+0	17-Mar-19 3:22:56 PM	11.040000	9.772000
-1.838042E+0	-1.200000E+0	17-Mar-19 3:22:59 PM	10.961000	10.229000
-1.688754E+0	-1.100000E+0	17-Mar-19 3:23:01 PM	10.995000	9.411000
-1.538602E+0	-1.000000E+0	17-Mar-19 3:23:04 PM	11.037000	9.984000
-1.386970E+0	-9.000000E-1	17-Mar-19 3:23:06 PM	10.962000	10.202000
-1.234384E+0	-8.000000E-1	17-Mar-19 3:23:09 PM	11.017000	9.410000
-1.081209E+0	-7.000000E-1	17-Mar-19 3:23:12 PM	11.035000	10.003000
-9.266027E-1	-6.000000E-1	17-Mar-19 3:23:14 PM	10.960000	10.176000
-7.716739E-1	-5.000000E-1	17-Mar-19 3:23:17 PM	11.021000	9.571000
-6.157017E-1	-4.000000E-1	17-Mar-19 3:23:20 PM	11.037000	10.025000
-4.589035E-1	-3.000000E-1	17-Mar-19 3:23:22 PM	10.957000	9.683000
-3.022170E-1	-2.000000E-1	17-Mar-19 3:23:25 PM	11.018000	9.569000
-1.443165E-1	-1.000000E-1	17-Mar-19 3:23:28 PM	11.011000	10.037000
1.241059E-2	0.000000E+0	17-Mar-19 3:23:30 PM	10.958000	9.658000
1.692935E-1	1.000000E-1	17-Mar-19 3:23:33 PM	11.020000	9.577000
3.263304E-1	2.000000E-1	17-Mar-19 3:23:36 PM	11.008000	10.261000
4.830827E-1	3.000000E-1	17-Mar-19 3:23:38 PM	10.956000	9.637000
6.392408E-1	4.000000E-1	17-Mar-19 3:23:41 PM	11.033000	9.679000
7.942670E-1	5.000000E-1	17-Mar-19 3:23:44 PM	11.007000	10.273000
9.489963E-1	6.000000E-1	17-Mar-19 3:23:46 PM	10.981000	9.617000
1.102853E+0	7.000000E-1	17-Mar-19 3:23:49 PM	11.033000	9.686000
1.255380E+0	8.000000E-1	17-Mar-19 3:23:52 PM	11.002000	10.279000
1.407721E+0	9.000000E-1	17-Mar-19 3:23:54 PM	10.979000	9.370000
1.559636E+0	1.000000E+0	17-Mar-19 3:23:57 PM	11.033000	9.694000
1.709353E+0	1.100000E+0	17-Mar-19 3:24:00 PM	10.971000	10.292000
1.858210E+0	1.200000E+0	17-Mar-19 3:24:02 PM	10.981000	9.378000
2.006132E+0	1.300000E+0	17-Mar-19 3:24:05 PM	11.035000	9.708000
2.152539E+0	1.400000E+0	17-Mar-19 3:24:08 PM	10.970000	10.315000
2.297588E+0	1.500000E+0	17-Mar-19 3:24:10 PM	10.984000	9.387000
2.441467E+0	1.600000E+0	17-Mar-19 3:24:13 PM	11.040000	9.718000
2.584693E+0	1.700000E+0	17-Mar-19 3:24:16 PM	10.971000	10.315000
2.727970E+0	1.800000E+0	17-Mar-19 3:24:18 PM	10.986000	9.386000
2.869888E+0	1.900000E+0	17-Mar-19 3:24:21 PM	11.038000	9.893000
3.011221E+0	2.000000E+0	17-Mar-19 3:24:24 PM	10.967000	10.302000
3.152683E+0	2.100000E+0	17-Mar-19 3:24:26 PM	11.005000	9.379000
3.293667E+0	2.200000E+0	17-Mar-19 3:24:29 PM	11.035000	9.896000
3.434758E+0	2.300000E+0	17-Mar-19 3:24:32 PM	10.965000	10.292000
3.576587E+0	2.400000E+0	17-Mar-19 3:24:34 PM	11.007000	9.493000
3.717877E+0	2.500000E+0	17-Mar-19 3:24:37 PM	11.039000	9.911000
3.858417E+0	2.600000E+0	17-Mar-19 3:24:40 PM	10.952000	9.889000
