Voltage (mV)	current (mA)	time elapsed sec)	temp A (K)	temp B (K)
-3.625105E-1	-6.800000E+0	17-Mar-19 4:22:07 PM	16.014000	14.947000
-3.615095E-1	-6.700000E+0	17-Mar-19 4:22:09 PM	15.999000	15.245000
-3.607550E-1	-6.600000E+0	17-Mar-19 4:22:12 PM	15.999000	14.988000
-3.603924E-1	-6.500000E+0	17-Mar-19 4:22:15 PM	16.012000	14.951000
-3.596168E-1	-6.400000E+0	17-Mar-19 4:22:17 PM	15.999000	15.251000
-3.581289E-1	-6.300000E+0	17-Mar-19 4:22:20 PM	16.000000	14.790000
-3.566662E-1	-6.200000E+0	17-Mar-19 4:22:23 PM	16.011000	14.950000
-3.555703E-1	-6.100000E+0	17-Mar-19 4:22:25 PM	15.991000	15.250000
-3.541603E-1	-6.000000E+0	17-Mar-19 4:22:28 PM	15.998000	14.782000
-3.527209E-1	-5.900000E+0	17-Mar-19 4:22:31 PM	16.007000	14.942000
-3.512350E-1	-5.800000E+0	17-Mar-19 4:22:33 PM	15.988000	15.328000
-3.494984E-1	-5.700000E+0	17-Mar-19 4:22:36 PM	15.996000	14.782000
-3.477597E-1	-5.600000E+0	17-Mar-19 4:22:39 PM	16.007000	14.949000
-3.464045E-1	-5.500000E+0	17-Mar-19 4:22:41 PM	15.990000	15.335000
-3.442022E-1	-5.400000E+0	17-Mar-19 4:22:44 PM	15.997000	14.783000
-3.419702E-1	-5.300000E+0	17-Mar-19 4:22:47 PM	16.007000	15.014000
-3.396098E-1	-5.200000E+0	17-Mar-19 4:22:49 PM	15.990000	15.335000
-3.369016E-1	-5.100000E+0	17-Mar-19 4:22:52 PM	16.002000	14.813000
-3.339763E-1	-5.000000E+0	17-Mar-19 4:22:55 PM	16.006000	15.015000
-3.315737E-1	-4.900000E+0	17-Mar-19 4:22:57 PM	15.986000	15.331000
-3.290657E-1	-4.800000E+0	17-Mar-19 4:23:00 PM	16.001000	14.811000
-3.259991E-1	-4.700000E+0	17-Mar-19 4:23:03 PM	16.005000	15.012000
-3.231244E-1	-4.600000E+0	17-Mar-19 4:23:05 PM	15.984000	15.235000
-3.199062E-1	-4.500000E+0	17-Mar-19 4:23:08 PM	15.998000	14.811000
-3.164940E-1	-4.400000E+0	17-Mar-19 4:23:11 PM	15.999000	15.010000
-3.129280E-1	-4.300000E+0	17-Mar-19 4:23:13 PM	15.984000	15.235000
-3.096086E-1	-4.200000E+0	17-Mar-19 4:23:16 PM	15.999000	14.811000
-3.054799E-1	-4.100000E+0	17-Mar-19 4:23:19 PM	15.998000	15.122000
-3.013364E-1	-4.000000E+0	17-Mar-19 4:23:21 PM	15.981000	15.225000
-2.970285E-1	-3.900000E+0	17-Mar-19 4:23:24 PM	16.000000	14.884000
-2.929293E-1	-3.800000E+0	17-Mar-19 4:23:27 PM	15.996000	15.119000
-2.887268E-1	-3.700000E+0	17-Mar-19 4:23:29 PM	15.982000	15.216000
-2.845180E-1	-3.600000E+0	17-Mar-19 4:23:32 PM	15.999000	14.889000
-2.801470E-1	-3.500000E+0	17-Mar-19 4:23:35 PM	15.994000	15.121000
-2.753522E-1	-3.400000E+0	17-Mar-19 4:23:37 PM	15.983000	14.951000
-2.703615E-1	-3.300000E+0	17-Mar-19 4:23:40 PM	15.999000	14.892000
-2.646732E-1	-3.200000E+0	17-Mar-19 4:23:43 PM	15.989000	15.124000
-2.594444E-1	-3.100000E+0	17-Mar-19 4:23:45 PM	15.987000	14.948000
-2.543061E-1	-3.000000E+0	17-Mar-19 4:23:48 PM	16.001000	14.894000
-2.484976E-1	-2.900000E+0	17-Mar-19 4:23:51 PM	15.991000	15.250000
-2.426955E-1	-2.800000E+0	17-Mar-19 4:23:53 PM	15.988000	14.959000
-2.368870E-1	-2.700000E+0	17-Mar-19 4:23:56 PM	16.005000	14.895000
-2.302482E-1	-2.600000E+0	17-Mar-19 4:23:58 PM	15.991000	15.246000
-2.237780E-1	-2.500000E+0	17-Mar-19 4:24:01 PM	15.985000	14.949000
-2.170085E-1	-2.400000E+0	17-Mar-19 4:24:04 PM	15.999000	14.923000
-2.106416E-1	-2.300000E+0	17-Mar-19 4:24:06 PM	15.983000	15.221000
-2.037793E-1	-2.200000E+0	17-Mar-19 4:24:09 PM	15.982000	14.940000
-1.962174E-1	-2.100000E+0	17-Mar-19 4:24:12 PM	15.992000	14.924000
-1.886702E-1	-2.000000E+0	17-Mar-19 4:24:14 PM	15.983000	15.231000
-1.805329E-1	-1.900000E+0	17-Mar-19 4:24:17 PM	15.985000	14.769000
-1.728719E-1	-1.800000E+0	17-Mar-19 4:24:20 PM	15.998000	14.932000
-1.646840E-1	-1.700000E+0	17-Mar-19 4:24:22 PM	15.980000	15.235000
-1.562980E-1	-1.600000E+0	17-Mar-19 4:24:25 PM	15.989000	14.780000
-1.477371E-1	-1.500000E+0	17-Mar-19 4:24:28 PM	16.001000	14.931000
-1.378884E-1	-1.400000E+0	17-Mar-19 4:24:30 PM	15.982000	15.320000
-1.287733E-1	-1.300000E+0	17-Mar-19 4:24:33 PM	15.989000	14.774000
-1.191229E-1	-1.200000E+0	17-Mar-19 4:24:36 PM	15.998000	14.924000
-1.099572E-1	-1.100000E+0	17-Mar-19 4:24:38 PM	15.981000	15.314000
-9.961546E-2	-1.000000E+0	17-Mar-19 4:24:41 PM	15.988000	14.787000
-8.894498E-2	-9.000000E-1	17-Mar-19 4:24:44 PM	15.999000	14.987000
-7.819441E-2	-8.000000E-1	17-Mar-19 4:24:46 PM	15.986000	15.319000
-6.739324E-2	-7.000000E-1	17-Mar-19 4:24:49 PM	15.995000	14.796000
-5.668481E-2	-6.000000E-1	17-Mar-19 4:24:52 PM	15.998000	14.974000
-4.512074E-2	-5.000000E-1	17-Mar-19 4:24:54 PM	15.983000	15.308000
-3.423319E-2	-4.000000E-1	17-Mar-19 4:24:57 PM	15.994000	14.780000
-2.289880E-2	-3.000000E-1	17-Mar-19 4:25:00 PM	16.000000	14.965000
-1.099751E-2	-2.000000E-1	17-Mar-19 4:25:02 PM	15.979000	15.302000
1.232548E-3	-1.000000E-1	17-Mar-19 4:25:05 PM	15.992000	14.780000
1.310433E-2	8.673617E-16	17-Mar-19 4:25:08 PM	16.003000	14.969000
2.484548E-2	1.000000E-1	17-Mar-19 4:25:10 PM	15.981000	15.288000
3.739588E-2	2.000000E-1	17-Mar-19 4:25:13 PM	15.995000	14.835000
4.911590E-2	3.000000E-1	17-Mar-19 4:25:16 PM	15.988000	15.043000
5.989598E-2	4.000000E-1	17-Mar-19 4:25:18 PM	15.979000	15.106000
7.020184E-2	5.000000E-1	17-Mar-19 4:25:21 PM	15.998000	14.843000
7.954249E-2	6.000000E-1	17-Mar-19 4:25:24 PM	15.996000	15.170000
8.867024E-2	7.000000E-1	17-Mar-19 4:25:26 PM	15.985000	15.141000
9.737651E-2	8.000000E-1	17-Mar-19 4:25:29 PM	16.004000	14.835000
1.057413E-1	9.000000E-1	17-Mar-19 4:25:32 PM	15.997000	15.159000
1.134865E-1	1.000000E+0	17-Mar-19 4:25:34 PM	15.985000	15.162000
1.213034E-1	1.100000E+0	17-Mar-19 4:25:37 PM	16.005000	14.909000
1.285554E-1	1.200000E+0	17-Mar-19 4:25:40 PM	16.000000	15.156000
1.351457E-1	1.300000E+0	17-Mar-19 4:25:42 PM	15.994000	15.198000
1.416096E-1	1.400000E+0	17-Mar-19 4:25:45 PM	16.009000	14.909000
1.478037E-1	1.500000E+0	17-Mar-19 4:25:48 PM	16.003000	15.142000
1.538670E-1	1.600000E+0	17-Mar-19 4:25:50 PM	15.990000	14.935000
1.593319E-1	1.700000E+0	17-Mar-19 4:25:53 PM	16.000000	14.876000
1.641729E-1	1.800000E+0	17-Mar-19 4:25:56 PM	15.986000	15.104000
1.692058E-1	1.900000E+0	17-Mar-19 4:25:58 PM	15.979000	14.939000
1.731827E-1	2.000000E+0	17-Mar-19 4:26:01 PM	15.994000	14.867000
1.772925E-1	2.100000E+0	17-Mar-19 4:26:04 PM	15.986000	15.218000
1.812694E-1	2.200000E+0	17-Mar-19 4:26:06 PM	15.981000	14.984000
1.848879E-1	2.300000E+0	17-Mar-19 4:26:09 PM	16.000000	14.871000
1.883760E-1	2.400000E+0	17-Mar-19 4:26:12 PM	15.989000	15.210000
1.914888E-1	2.500000E+0	17-Mar-19 4:26:14 PM	15.982000	15.011000
1.943024E-1	2.600000E+0	17-Mar-19 4:26:17 PM	16.002000	14.923000
1.964078E-1	2.700000E+0	17-Mar-19 4:26:19 PM	15.995000	15.204000
1.988210E-1	2.800000E+0	17-Mar-19 4:26:22 PM	15.992000	15.062000
2.007346E-1	2.900000E+0	17-Mar-19 4:26:25 PM	16.008000	14.927000
2.025428E-1	3.000000E+0	17-Mar-19 4:26:27 PM	16.000000	15.193000
2.040308E-1	3.100000E+0	17-Mar-19 4:26:30 PM	15.997000	14.868000
2.056240E-1	3.200000E+0	17-Mar-19 4:26:33 PM	16.011000	14.926000
2.066083E-1	3.300000E+0	17-Mar-19 4:26:35 PM	15.997000	15.299000
2.071668E-1	3.400000E+0	17-Mar-19 4:26:38 PM	15.997000	14.899000
2.079465E-1	3.500000E+0	17-Mar-19 4:26:41 PM	16.015000	14.919000
2.087348E-1	3.600000E+0	17-Mar-19 4:26:43 PM	15.999000	15.286000
2.091036E-1	3.700000E+0	17-Mar-19 4:26:46 PM	15.998000	14.928000
2.093524E-1	3.800000E+0	17-Mar-19 4:26:49 PM	16.015000	14.958000
2.092554E-1	3.900000E+0	17-Mar-19 4:26:51 PM	16.000000	15.265000
2.091122E-1	4.000000E+0	17-Mar-19 4:26:54 PM	16.000000	14.944000
2.090385E-1	4.100000E+0	17-Mar-19 4:26:57 PM	16.011000	14.946000
2.087055E-1	4.200000E+0	17-Mar-19 4:26:59 PM	15.999000	15.254000
