Voltage (mV)	current (mA)	time elapsed sec)	temp A (K)	temp B (K)
3.663104E+0	2.500000E+0	17-Mar-19 2:23:32 PM	3.926000	3.661000
3.799882E+0	2.600000E+0	17-Mar-19 2:23:35 PM	3.944000	3.580000
3.937097E+0	2.700000E+0	17-Mar-19 2:23:37 PM	4.103000	3.774000
4.075493E+0	2.800000E+0	17-Mar-19 2:23:40 PM	3.925000	3.651000
4.213206E+0	2.900000E+0	17-Mar-19 2:23:43 PM	3.948000	3.580000
4.351189E+0	3.000000E+0	17-Mar-19 2:23:45 PM	4.102000	3.880000
4.490515E+0	3.100000E+0	17-Mar-19 2:23:48 PM	3.924000	3.641000
4.628763E+0	3.200000E+0	17-Mar-19 2:23:51 PM	4.003000	3.580000
4.768254E+0	3.300000E+0	17-Mar-19 2:23:53 PM	4.100000	3.887000
4.907724E+0	3.400000E+0	17-Mar-19 2:23:56 PM	3.924000	3.634000
5.046410E+0	3.500000E+0	17-Mar-19 2:23:59 PM	4.007000	3.604000
5.186888E+0	3.600000E+0	17-Mar-19 2:24:01 PM	4.099000	3.894000
5.327191E+0	3.700000E+0	17-Mar-19 2:24:04 PM	3.918000	3.626000
5.467878E+0	3.800000E+0	17-Mar-19 2:24:07 PM	4.011000	3.609000
5.608325E+0	3.900000E+0	17-Mar-19 2:24:09 PM	4.097000	3.898000
5.749223E+0	4.000000E+0	17-Mar-19 2:24:12 PM	3.919000	3.593000
5.889757E+0	4.100000E+0	17-Mar-19 2:24:15 PM	4.011000	3.609000
6.030719E+0	4.200000E+0	17-Mar-19 2:24:17 PM	4.031000	3.897000
6.171828E+0	4.300000E+0	17-Mar-19 2:24:20 PM	3.917000	3.589000
6.312439E+0	4.400000E+0	17-Mar-19 2:24:23 PM	4.009000	3.606000
6.453651E+0	4.500000E+0	17-Mar-19 2:24:25 PM	4.034000	3.896000
6.594263E+0	4.600000E+0	17-Mar-19 2:24:28 PM	3.919000	3.592000
6.734834E+0	4.700000E+0	17-Mar-19 2:24:31 PM	4.069000	3.607000
6.875583E+0	4.800000E+0	17-Mar-19 2:24:33 PM	4.037000	3.899000
7.016308E+0	4.900000E+0	17-Mar-19 2:24:36 PM	3.919000	3.593000
7.157431E+0	5.000000E+0	17-Mar-19 2:24:39 PM	4.068000	3.682000
7.299237E+0	5.100000E+0	17-Mar-19 2:24:41 PM	4.039000	3.900000
7.440932E+0	5.200000E+0	17-Mar-19 2:24:44 PM	3.927000	3.594000
7.581681E+0	5.300000E+0	17-Mar-19 2:24:47 PM	4.065000	3.677000
7.723325E+0	5.400000E+0	17-Mar-19 2:24:49 PM	4.042000	3.902000
7.865318E+0	5.500000E+0	17-Mar-19 2:24:52 PM	3.926000	3.587000
8.006762E+0	5.600000E+0	17-Mar-19 2:24:55 PM	4.063000	3.672000
8.148307E+0	5.700000E+0	17-Mar-19 2:24:57 PM	3.970000	3.904000
8.289726E+0	5.800000E+0	17-Mar-19 2:25:00 PM	3.925000	3.589000
8.430591E+0	5.900000E+0	17-Mar-19 2:25:03 PM	4.059000	3.665000
8.572882E+0	6.000000E+0	17-Mar-19 2:25:05 PM	3.974000	3.789000
8.714438E+0	6.100000E+0	17-Mar-19 2:25:08 PM	3.925000	3.587000
