Voltage (mV)	current (mA)	time elapsed sec)	temp A (K)	temp B (K)
-9.921337E+0	-6.800000E+0	17-Mar-19 3:45:34 PM	13.987000	12.955000
-9.775752E+0	-6.700000E+0	17-Mar-19 3:45:36 PM	14.026000	12.722000
-9.630112E+0	-6.600000E+0	17-Mar-19 3:45:39 PM	14.012000	13.186000
-9.484483E+0	-6.500000E+0	17-Mar-19 3:45:42 PM	13.990000	12.935000
-9.338639E+0	-6.400000E+0	17-Mar-19 3:45:44 PM	14.028000	12.806000
-9.193017E+0	-6.300000E+0	17-Mar-19 3:45:47 PM	14.012000	13.198000
-9.047304E+0	-6.200000E+0	17-Mar-19 3:45:50 PM	14.001000	12.906000
-8.901556E+0	-6.100000E+0	17-Mar-19 3:45:52 PM	14.027000	12.814000
-8.756736E+0	-6.000000E+0	17-Mar-19 3:45:55 PM	14.010000	13.204000
-8.611489E+0	-5.900000E+0	17-Mar-19 3:45:58 PM	13.999000	12.605000
-8.465718E+0	-5.800000E+0	17-Mar-19 3:46:00 PM	14.022000	12.804000
-8.320807E+0	-5.700000E+0	17-Mar-19 3:46:03 PM	13.988000	13.203000
-8.175678E+0	-5.600000E+0	17-Mar-19 3:46:06 PM	13.993000	12.592000
-8.029534E+0	-5.500000E+0	17-Mar-19 3:46:08 PM	14.020000	12.807000
-7.884030E+0	-5.400000E+0	17-Mar-19 3:46:11 PM	13.987000	13.314000
-7.738451E+0	-5.300000E+0	17-Mar-19 3:46:14 PM	13.996000	12.592000
-7.592708E+0	-5.200000E+0	17-Mar-19 3:46:16 PM	14.022000	12.822000
-7.447371E+0	-5.100000E+0	17-Mar-19 3:46:19 PM	13.989000	13.310000
-7.301948E+0	-5.000000E+0	17-Mar-19 3:46:22 PM	14.001000	12.586000
-7.155994E+0	-4.900000E+0	17-Mar-19 3:46:24 PM	14.023000	12.939000
-7.010760E+0	-4.800000E+0	17-Mar-19 3:46:27 PM	13.989000	13.308000
-6.865530E+0	-4.700000E+0	17-Mar-19 3:46:30 PM	14.012000	12.590000
-6.719979E+0	-4.600000E+0	17-Mar-19 3:46:32 PM	14.022000	12.949000
-6.575246E+0	-4.500000E+0	17-Mar-19 3:46:35 PM	13.987000	13.296000
-6.429594E+0	-4.400000E+0	17-Mar-19 3:46:38 PM	14.013000	12.678000
-6.283839E+0	-4.300000E+0	17-Mar-19 3:46:40 PM	14.022000	12.962000
-6.139028E+0	-4.200000E+0	17-Mar-19 3:46:43 PM	13.982000	13.285000
-5.993521E+0	-4.100000E+0	17-Mar-19 3:46:46 PM	14.015000	12.690000
-5.848089E+0	-4.000000E+0	17-Mar-19 3:46:48 PM	14.023000	12.979000
-5.701837E+0	-3.900000E+0	17-Mar-19 3:46:51 PM	13.982000	12.978000
-5.556535E+0	-3.800000E+0	17-Mar-19 3:46:53 PM	14.015000	12.696000
-5.411541E+0	-3.700000E+0	17-Mar-19 3:46:56 PM	14.010000	12.992000
-5.265963E+0	-3.600000E+0	17-Mar-19 3:46:59 PM	13.984000	12.953000
-5.120489E+0	-3.500000E+0	17-Mar-19 3:47:01 PM	14.014000	12.690000
-4.975681E+0	-3.400000E+0	17-Mar-19 3:47:04 PM	14.005000	13.158000
-4.830273E+0	-3.300000E+0	17-Mar-19 3:47:07 PM	13.977000	12.915000
-4.686013E+0	-3.200000E+0	17-Mar-19 3:47:09 PM	14.017000	12.697000
-4.540971E+0	-3.100000E+0	17-Mar-19 3:47:12 PM	14.002000	13.168000
-4.395837E+0	-3.000000E+0	17-Mar-19 3:47:15 PM	13.978000	12.890000
-4.251425E+0	-2.900000E+0	17-Mar-19 3:47:17 PM	14.016000	12.785000
-4.106532E+0	-2.800000E+0	17-Mar-19 3:47:20 PM	14.003000	13.185000
-3.960849E+0	-2.700000E+0	17-Mar-19 3:47:23 PM	13.993000	12.607000
-3.816171E+0	-2.600000E+0	17-Mar-19 3:47:25 PM	14.017000	12.792000
-3.671065E+0	-2.500000E+0	17-Mar-19 3:47:28 PM	14.002000	13.197000
-3.525662E+0	-2.400000E+0	17-Mar-19 3:47:31 PM	13.995000	12.598000
-3.380429E+0	-2.300000E+0	17-Mar-19 3:47:33 PM	14.020000	12.788000
-3.234981E+0	-2.200000E+0	17-Mar-19 3:47:36 PM	13.981000	13.291000
-3.089554E+0	-2.100000E+0	17-Mar-19 3:47:39 PM	13.988000	12.574000
-2.944257E+0	-2.000000E+0	17-Mar-19 3:47:41 PM	14.013000	12.786000
-2.798941E+0	-1.900000E+0	17-Mar-19 3:47:44 PM	13.978000	13.297000
-2.654084E+0	-1.800000E+0	17-Mar-19 3:47:47 PM	13.988000	12.566000
-2.507912E+0	-1.700000E+0	17-Mar-19 3:47:49 PM	14.013000	12.898000
-2.361710E+0	-1.600000E+0	17-Mar-19 3:47:52 PM	13.983000	13.304000
-2.215739E+0	-1.500000E+0	17-Mar-19 3:47:55 PM	14.007000	12.583000
-2.069257E+0	-1.400000E+0	17-Mar-19 3:47:57 PM	14.022000	12.919000
-1.922405E+0	-1.300000E+0	17-Mar-19 3:48:00 PM	13.988000	13.306000
-1.774966E+0	-1.200000E+0	17-Mar-19 3:48:03 PM	14.010000	12.641000
-1.627243E+0	-1.100000E+0	17-Mar-19 3:48:05 PM	14.021000	12.922000
-1.479562E+0	-1.000000E+0	17-Mar-19 3:48:08 PM	13.980000	13.129000
-1.331672E+0	-9.000000E-1	17-Mar-19 3:48:11 PM	14.013000	12.654000
-1.183369E+0	-8.000000E-1	17-Mar-19 3:48:13 PM	14.017000	12.937000
-1.034557E+0	-7.000000E-1	17-Mar-19 3:48:16 PM	13.985000	13.112000
-8.857542E-1	-6.000000E-1	17-Mar-19 3:48:19 PM	14.014000	12.654000
-7.363493E-1	-5.000000E-1	17-Mar-19 3:48:21 PM	14.016000	13.103000
-5.865333E-1	-4.000000E-1	17-Mar-19 3:48:24 PM	13.984000	13.090000
-4.370355E-1	-3.000000E-1	17-Mar-19 3:48:27 PM	14.023000	12.667000
-2.872871E-1	-2.000000E-1	17-Mar-19 3:48:29 PM	14.019000	13.122000
-1.368768E-1	-1.000000E-1	17-Mar-19 3:48:32 PM	13.985000	13.057000
1.249072E-2	8.673617E-16	17-Mar-19 3:48:35 PM	14.018000	12.759000
1.617782E-1	1.000000E-1	17-Mar-19 3:48:37 PM	14.009000	13.117000
3.114703E-1	2.000000E-1	17-Mar-19 3:48:40 PM	13.989000	13.024000
4.610845E-1	3.000000E-1	17-Mar-19 3:48:43 PM	14.020000	12.772000
6.095419E-1	4.000000E-1	17-Mar-19 3:48:45 PM	14.012000	13.134000
7.583593E-1	5.000000E-1	17-Mar-19 3:48:48 PM	13.991000	12.684000
9.067490E-1	6.000000E-1	17-Mar-19 3:48:50 PM	14.021000	12.778000
1.055044E+0	7.000000E-1	17-Mar-19 3:48:53 PM	13.996000	13.146000
1.202933E+0	8.000000E-1	17-Mar-19 3:48:56 PM	13.992000	12.661000
1.351141E+0	9.000000E-1	17-Mar-19 3:48:58 PM	14.021000	12.781000
1.500243E+0	1.000000E+0	17-Mar-19 3:49:01 PM	13.993000	13.296000
1.647996E+0	1.100000E+0	17-Mar-19 3:49:04 PM	14.005000	12.598000
1.795003E+0	1.200000E+0	17-Mar-19 3:49:06 PM	14.019000	12.869000
