Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
297.580000,0.518516,0.000011,0.005522,87.560000,30260,56.039350,0.113421,07-Feb-19 11:20:06 AM
297.570000,0.518516,0.000010,0.005521,87.560000,30260,56.029912,0.103969,07-Feb-19 11:20:07 AM
297.570000,0.518516,0.000010,0.005522,87.560000,30260,56.039350,0.103969,07-Feb-19 11:20:07 AM
297.570000,0.518516,0.000011,0.005523,87.560000,30260,56.048788,0.113421,07-Feb-19 11:20:08 AM
297.570000,0.518516,0.000011,0.005523,87.560000,30260,56.048788,0.113421,07-Feb-19 11:20:09 AM
297.570000,0.518516,0.000011,0.005524,87.560000,30260,56.058226,0.113421,07-Feb-19 11:20:10 AM
297.560000,0.518516,0.000011,0.005524,87.560000,30260,56.058226,0.113421,07-Feb-19 11:20:10 AM
297.560000,0.518516,0.000011,0.005525,87.560000,30260,56.067665,0.113421,07-Feb-19 11:20:11 AM
297.560000,0.518516,0.000011,0.005525,87.560000,30260,56.067665,0.113421,07-Feb-19 11:20:12 AM
297.560000,0.518516,0.000008,0.005524,87.560000,30260,56.058226,0.085066,07-Feb-19 11:20:12 AM
297.550000,0.518516,0.000007,0.005523,87.560000,30260,56.048788,0.066162,07-Feb-19 11:20:13 AM
297.550000,0.518516,0.000007,0.005524,87.560000,30260,56.058226,0.066162,07-Feb-19 11:20:14 AM
297.560000,0.518516,0.000007,0.005524,87.560000,30260,56.058226,0.066162,07-Feb-19 11:20:14 AM
297.560000,0.518516,0.000007,0.005524,87.560000,30260,56.058226,0.066162,07-Feb-19 11:20:15 AM
297.560000,0.518516,0.000006,0.005524,87.560000,30260,56.058226,0.056710,07-Feb-19 11:20:16 AM
297.560000,0.518420,0.000007,0.005524,87.560000,30260,56.068607,0.066174,07-Feb-19 11:20:17 AM
297.570000,0.518420,0.000007,0.005524,87.560000,30260,56.068607,0.066174,07-Feb-19 11:20:17 AM
297.570000,0.518420,0.000007,0.005522,87.560000,30260,56.049727,0.075628,07-Feb-19 11:20:18 AM
297.580000,0.518420,0.000007,0.005522,87.560000,30260,56.049727,0.075628,07-Feb-19 11:20:19 AM
297.580000,0.518420,0.000006,0.005522,87.560000,30260,56.049727,0.056721,07-Feb-19 11:20:19 AM
297.580000,0.518420,0.000006,0.005523,87.560000,30260,56.059167,0.056721,07-Feb-19 11:20:20 AM
297.580000,0.518420,0.000004,0.005524,87.560000,30260,56.068607,0.037814,07-Feb-19 11:20:21 AM
297.580000,0.518420,0.000005,0.005523,87.560000,30260,56.059167,0.047267,07-Feb-19 11:20:21 AM
297.590000,0.518420,0.000005,0.005522,87.560000,30260,56.049727,0.047267,07-Feb-19 11:20:22 AM
297.590000,0.518420,0.000007,0.005522,87.560000,30260,56.049727,0.066174,07-Feb-19 11:20:23 AM
297.590000,0.518420,0.000004,0.005523,87.560000,30260,56.059167,0.037814,07-Feb-19 11:20:24 AM
297.590000,0.518420,0.000002,0.005524,87.560000,30260,56.068607,0.018907,07-Feb-19 11:20:24 AM
297.590000,0.518420,0.000001,0.005524,87.560000,30260,56.068607,0.009454,07-Feb-19 11:20:25 AM
297.590000,0.518420,0.000002,0.005523,87.560000,30260,56.059167,0.018907,07-Feb-19 11:20:26 AM
297.590000,0.518420,0.000003,0.005522,87.560000,30260,56.049727,0.028360,07-Feb-19 11:20:26 AM
297.600000,0.518420,0.000004,0.005522,87.560000,30260,56.049727,0.037814,07-Feb-19 11:20:27 AM
297.600000,0.518420,0.000004,0.005522,87.560000,30260,56.049727,0.037814,07-Feb-19 11:20:28 AM
297.600000,0.518420,0.000005,0.005521,87.560000,30260,56.040287,0.047267,07-Feb-19 11:20:28 AM
297.600000,0.518420,0.000003,0.005519,87.560000,30260,56.021407,0.028360,07-Feb-19 11:20:29 AM
297.610000,0.518420,0.000001,0.005521,87.560000,30260,56.040287,0.009454,07-Feb-19 11:20:30 AM
297.610000,0.518420,0.000001,0.005523,87.560000,30260,56.059167,0.009454,07-Feb-19 11:20:30 AM
297.610000,0.518420,0.000000,0.005524,87.560000,30260,56.068607,0.000000,07-Feb-19 11:20:31 AM
297.610000,0.518420,0.000000,0.005524,87.560000,30260,56.068607,0.000000,07-Feb-19 11:20:32 AM
297.610000,0.518420,0.000002,0.005524,87.560000,30260,56.068607,0.018907,07-Feb-19 11:20:33 AM
297.620000,0.518420,0.000000,0.005521,87.560000,30260,56.040287,0.000000,07-Feb-19 11:20:33 AM
297.620000,0.518420,0.000000,0.005519,87.560000,30260,56.021407,0.000000,07-Feb-19 11:20:34 AM
297.610000,0.518420,0.000000,0.005518,87.560000,30260,56.011967,0.000000,07-Feb-19 11:20:35 AM
297.610000,0.518420,-0.000001,0.005519,87.560000,30260,56.021407,-0.009454,07-Feb-19 11:20:35 AM
297.620000,0.518420,-0.000002,0.005520,87.560000,30260,56.030847,-0.018907,07-Feb-19 11:20:36 AM
297.620000,0.518420,-0.000005,0.005521,87.560000,30260,56.040287,-0.047267,07-Feb-19 11:20:37 AM
297.620000,0.518325,-0.000007,0.005520,87.560000,30260,56.041117,-0.075642,07-Feb-19 11:20:37 AM
297.620000,0.518230,-0.000012,0.005521,87.560000,30260,56.060833,-0.122941,07-Feb-19 11:20:38 AM
297.610000,0.518230,-0.000013,0.005521,87.560000,30260,56.060833,-0.132398,07-Feb-19 11:20:39 AM
297.620000,0.518134,-0.000012,0.005522,87.560000,30260,56.080666,-0.122964,07-Feb-19 11:20:39 AM
297.620000,0.518134,-0.000011,0.005524,87.560000,30260,56.099556,-0.113504,07-Feb-19 11:20:40 AM
297.620000,0.518230,-0.000010,0.005525,87.560000,30260,56.098607,-0.104026,07-Feb-19 11:20:41 AM
297.620000,0.518230,-0.000011,0.005524,87.560000,30260,56.089164,-0.113483,07-Feb-19 11:20:42 AM
297.610000,0.518230,-0.000012,0.005524,87.560000,30260,56.089164,-0.122941,07-Feb-19 11:20:42 AM
297.610000,0.518230,-0.000011,0.005522,87.560000,30260,56.070277,-0.113483,07-Feb-19 11:20:43 AM
297.620000,0.518230,-0.000010,0.005521,87.560000,30260,56.060833,-0.104026,07-Feb-19 11:20:44 AM
297.610000,0.518230,-0.000009,0.005521,87.560000,30260,56.060833,-0.094570,07-Feb-19 11:20:44 AM
297.610000,0.518230,-0.000010,0.005522,87.560000,30260,56.070277,-0.104026,07-Feb-19 11:20:45 AM
297.610000,0.518230,-0.000010,0.005526,87.560000,30260,56.108152,-0.104026,07-Feb-19 11:20:46 AM
297.610000,0.518230,-0.000009,0.005526,87.560000,30260,56.108152,-0.094570,07-Feb-19 11:20:46 AM
297.620000,0.518230,-0.000007,0.005525,87.560000,30260,56.098607,-0.075656,07-Feb-19 11:20:47 AM
297.620000,0.518230,-0.000007,0.005523,87.560000,30260,56.079720,-0.075656,07-Feb-19 11:20:48 AM
297.610000,0.518230,-0.000008,0.005524,87.560000,30260,56.089164,-0.085113,07-Feb-19 11:20:49 AM
297.620000,0.518230,-0.000007,0.005523,87.560000,30260,56.079720,-0.075656,07-Feb-19 11:20:49 AM
297.620000,0.518230,-0.000006,0.005522,87.560000,30260,56.070277,-0.056742,07-Feb-19 11:20:50 AM
297.620000,0.518230,-0.000005,0.005523,87.560000,30260,56.079720,-0.047285,07-Feb-19 11:20:51 AM
297.630000,0.518230,-0.000003,0.005525,87.560000,30260,56.098607,-0.028371,07-Feb-19 11:20:51 AM
297.620000,0.518325,-0.000005,0.005524,87.560000,30260,56.078884,-0.047276,07-Feb-19 11:20:52 AM
297.620000,0.518325,-0.000006,0.005521,87.560000,30260,56.050558,-0.056731,07-Feb-19 11:20:53 AM
297.620000,0.518325,-0.000006,0.005519,87.560000,30260,56.031675,-0.056731,07-Feb-19 11:20:53 AM
297.610000,0.518325,-0.000006,0.005518,87.560000,30260,56.022233,-0.056731,07-Feb-19 11:20:54 AM
297.620000,0.518325,-0.000005,0.005519,87.560000,30260,56.031675,-0.047276,07-Feb-19 11:20:55 AM
297.620000,0.518325,-0.000003,0.005519,87.560000,30260,56.031675,-0.028366,07-Feb-19 11:20:56 AM
297.620000,0.518325,-0.000003,0.005518,87.560000,30260,56.022233,-0.028366,07-Feb-19 11:20:56 AM
297.620000,0.518325,-0.000001,0.005516,87.560000,30260,56.003248,-0.009455,07-Feb-19 11:20:57 AM
297.620000,0.518325,-0.000001,0.005516,87.560000,30260,56.003248,-0.009455,07-Feb-19 11:20:58 AM
297.620000,0.518325,-0.000001,0.005517,87.560000,30260,56.012690,-0.009455,07-Feb-19 11:20:58 AM
297.630000,0.518325,-0.000002,0.005519,87.560000,30260,56.031675,-0.018910,07-Feb-19 11:20:59 AM
297.630000,0.518325,-0.000002,0.005518,87.560000,30260,56.022233,-0.018910,07-Feb-19 11:21:00 AM
297.630000,0.518325,-0.000002,0.005515,87.560000,30260,55.993806,-0.018910,07-Feb-19 11:21:00 AM
297.620000,0.518325,-0.000004,0.005516,87.560000,30260,56.003248,-0.037821,07-Feb-19 11:21:01 AM
297.620000,0.518325,-0.000006,0.005514,87.560000,30260,55.984365,-0.056731,07-Feb-19 11:21:02 AM
297.630000,0.518325,-0.000007,0.005512,87.560000,30260,55.956039,-0.066187,07-Feb-19 11:21:03 AM
297.620000,0.518325,-0.000007,0.005512,87.560000,30260,55.956039,-0.066187,07-Feb-19 11:21:03 AM
297.620000,0.518325,-0.000006,0.005512,87.560000,30260,55.956039,-0.056731,07-Feb-19 11:21:04 AM
297.620000,0.518325,-0.000006,0.005513,87.560000,30260,55.974923,-0.056731,07-Feb-19 11:21:05 AM
297.620000,0.518325,-0.000007,0.005516,87.560000,30260,56.003248,-0.075642,07-Feb-19 11:21:05 AM
297.630000,0.518325,-0.000009,0.005519,87.560000,30260,56.031675,-0.094552,07-Feb-19 11:21:06 AM
297.630000,0.518325,-0.000010,0.005520,87.560000,30260,56.041117,-0.104007,07-Feb-19 11:21:07 AM
297.630000,0.518325,-0.000009,0.005521,87.560000,30260,56.050558,-0.094552,07-Feb-19 11:21:07 AM
297.630000,0.518325,-0.000007,0.005524,87.560000,30260,56.078884,-0.075642,07-Feb-19 11:21:08 AM
297.630000,0.518325,-0.000007,0.005524,87.560000,30260,56.078884,-0.066187,07-Feb-19 11:21:09 AM
297.640000,0.518325,-0.000007,0.005524,87.560000,30260,56.078884,-0.075642,07-Feb-19 11:21:09 AM
297.640000,0.518325,-0.000007,0.005523,87.560000,30260,56.069442,-0.075642,07-Feb-19 11:21:10 AM
297.630000,0.518325,-0.000007,0.005522,87.560000,30260,56.060000,-0.066187,07-Feb-19 11:21:11 AM
297.620000,0.518325,-0.000006,0.005522,87.560000,30260,56.060000,-0.056731,07-Feb-19 11:21:12 AM
297.620000,0.518325,-0.000005,0.005524,87.560000,30260,56.078884,-0.047276,07-Feb-19 11:21:12 AM
297.620000,0.518325,-0.000003,0.005524,87.560000,30260,56.078884,-0.028366,07-Feb-19 11:21:13 AM
297.620000,0.518325,-0.000003,0.005525,87.560000,30260,56.088325,-0.028366,07-Feb-19 11:21:14 AM
297.620000,0.518325,-0.000004,0.005526,87.560000,30260,56.097869,-0.037821,07-Feb-19 11:21:14 AM
297.620000,0.518325,-0.000006,0.005527,87.560000,30260,56.107310,-0.056731,07-Feb-19 11:21:15 AM
297.630000,0.518325,-0.000006,0.005527,87.560000,30260,56.107310,-0.056731,07-Feb-19 11:21:16 AM
297.630000,0.518420,-0.000006,0.005526,87.560000,30260,56.087589,-0.056721,07-Feb-19 11:21:16 AM
297.620000,0.518325,-0.000005,0.005525,87.560000,30260,56.088325,-0.047276,07-Feb-19 11:21:17 AM
297.630000,0.518325,-0.000006,0.005525,87.560000,30260,56.088325,-0.056731,07-Feb-19 11:21:18 AM
297.630000,0.518325,-0.000006,0.005524,87.560000,30260,56.078884,-0.056731,07-Feb-19 11:21:18 AM
297.630000,0.518325,-0.000003,0.005521,87.560000,30260,56.050558,-0.028366,07-Feb-19 11:21:19 AM
297.630000,0.518325,-0.000005,0.005522,87.560000,30260,56.060000,-0.047276,07-Feb-19 11:21:20 AM
297.640000,0.518325,-0.000006,0.005523,87.560000,30260,56.069442,-0.056731,07-Feb-19 11:21:21 AM
297.630000,0.518325,-0.000006,0.005521,87.560000,30260,56.050558,-0.056731,07-Feb-19 11:21:21 AM
297.630000,0.518420,-0.000006,0.005521,87.560000,30260,56.040287,-0.056721,07-Feb-19 11:21:22 AM
297.640000,0.518420,-0.000003,0.005522,87.560000,30260,56.049727,-0.028360,07-Feb-19 11:21:23 AM
297.640000,0.518420,-0.000003,0.005524,87.560000,30260,56.068607,-0.028360,07-Feb-19 11:21:23 AM
297.640000,0.518420,-0.000003,0.005526,87.560000,30260,56.087589,-0.028360,07-Feb-19 11:21:24 AM
297.640000,0.518420,-0.000005,0.005524,87.560000,30260,56.068607,-0.047267,07-Feb-19 11:21:25 AM
297.640000,0.518420,-0.000006,0.005523,87.560000,30260,56.059167,-0.056721,07-Feb-19 11:21:25 AM
297.640000,0.518420,-0.000004,0.005521,87.560000,30260,56.040287,-0.037814,07-Feb-19 11:21:26 AM
297.640000,0.518420,-0.000003,0.005519,87.560000,30260,56.021407,-0.028360,07-Feb-19 11:21:27 AM
297.640000,0.518420,-0.000001,0.005521,87.560000,30260,56.040287,-0.009454,07-Feb-19 11:21:28 AM
297.640000,0.518420,-0.000002,0.005519,87.560000,30260,56.021407,-0.018907,07-Feb-19 11:21:28 AM
297.640000,0.518420,-0.000003,0.005519,87.560000,30260,56.021407,-0.028360,07-Feb-19 11:21:29 AM
297.640000,0.518420,-0.000003,0.005519,87.560000,30260,56.021407,-0.028360,07-Feb-19 11:21:30 AM
297.640000,0.518420,-0.000003,0.005519,87.560000,30260,56.021407,-0.028360,07-Feb-19 11:21:30 AM
297.640000,0.518420,-0.000005,0.005519,87.560000,30260,56.021407,-0.047267,07-Feb-19 11:21:31 AM
297.640000,0.518420,-0.000006,0.005521,87.560000,30260,56.040287,-0.056721,07-Feb-19 11:21:32 AM
297.640000,0.518420,-0.000006,0.005523,87.560000,30260,56.059167,-0.056721,07-Feb-19 11:21:32 AM
297.640000,0.518420,-0.000006,0.005521,87.560000,30260,56.040287,-0.056721,07-Feb-19 11:21:33 AM
297.640000,0.518420,-0.000006,0.005521,87.560000,30260,56.040287,-0.056721,07-Feb-19 11:21:34 AM
297.650000,0.518420,-0.000006,0.005520,87.560000,30260,56.030847,-0.056721,07-Feb-19 11:21:34 AM
297.640000,0.518420,-0.000007,0.005520,87.560000,30260,56.030847,-0.075628,07-Feb-19 11:21:35 AM
297.650000,0.518420,-0.000007,0.005519,87.560000,30260,56.021407,-0.075628,07-Feb-19 11:21:36 AM
297.640000,0.518420,-0.000007,0.005521,87.560000,30260,56.040287,-0.066174,07-Feb-19 11:21:37 AM
297.640000,0.518420,-0.000005,0.005521,87.560000,30260,56.040287,-0.047267,07-Feb-19 11:21:37 AM
297.650000,0.518420,-0.000004,0.005520,87.560000,30260,56.030847,-0.037814,07-Feb-19 11:21:38 AM
297.650000,0.518420,-0.000001,0.005519,87.560000,30260,56.021407,-0.009454,07-Feb-19 11:21:39 AM
