Voltage (mV)	current (mA)	time elapsed sec)	temp A (K)	temp B (K)
2.669933E+0	3.400000E-2	07-Apr-19 5:53:13 PM	3.558000	3.296000
2.684822E+0	3.500000E-2	07-Apr-19 5:53:15 PM	3.564000	3.304000
2.703241E+0	3.600000E-2	07-Apr-19 5:53:17 PM	3.569000	3.312000
2.719792E+0	3.700000E-2	07-Apr-19 5:53:19 PM	3.507000	3.246000
2.737008E+0	3.800000E-2	07-Apr-19 5:53:21 PM	3.512000	3.251000
2.753739E+0	3.900000E-2	07-Apr-19 5:53:23 PM	3.518000	3.256000
2.766788E+0	4.000000E-2	07-Apr-19 5:53:25 PM	3.524000	3.261000
2.782607E+0	4.100000E-2	07-Apr-19 5:53:27 PM	3.530000	3.266000
2.798003E+0	4.200000E-2	07-Apr-19 5:53:29 PM	3.536000	3.271000
2.813963E+0	4.300000E-2	07-Apr-19 5:53:31 PM	3.541000	3.218000
2.828673E+0	4.400000E-2	07-Apr-19 5:53:33 PM	3.479000	3.221000
2.840818E+0	4.500000E-2	07-Apr-19 5:53:35 PM	3.484000	3.225000
2.855803E+0	4.600000E-2	07-Apr-19 5:53:37 PM	3.490000	3.230000
2.870430E+0	4.700000E-2	07-Apr-19 5:53:39 PM	3.494000	3.234000
2.884892E+0	4.800000E-2	07-Apr-19 5:53:41 PM	3.499000	3.239000
2.898745E+0	4.900000E-2	07-Apr-19 5:53:43 PM	3.504000	3.214000
2.910257E+0	5.000000E-2	07-Apr-19 5:53:45 PM	3.449000	3.213000
2.924057E+0	5.100000E-2	07-Apr-19 5:53:47 PM	3.453000	3.215000
