Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
297.690000,0.521949,0.000001,0.005548,87.690000,30260,55.933701,0.009390,14-Feb-19 9:29:52 AM
297.690000,0.521949,0.000000,0.005547,87.690000,30260,55.928962,0.004695,14-Feb-19 9:29:52 AM
297.690000,0.521949,0.000001,0.005547,87.690000,30260,55.924324,0.014084,14-Feb-19 9:29:53 AM
297.690000,0.521949,0.000001,0.005547,87.690000,30260,55.928962,0.014084,14-Feb-19 9:29:54 AM
297.680000,0.521949,0.000001,0.005547,87.690000,30260,55.924324,0.009390,14-Feb-19 9:29:55 AM
297.670000,0.521949,-0.000001,0.005547,87.690000,30260,55.928962,-0.009390,14-Feb-19 9:29:55 AM
297.670000,0.521949,-0.000002,0.005546,87.690000,30260,55.910210,-0.023474,14-Feb-19 9:29:56 AM
297.670000,0.521949,-0.000002,0.005544,87.690000,30260,55.891457,-0.023474,14-Feb-19 9:29:57 AM
297.660000,0.521949,-0.000001,0.005545,87.690000,30260,55.900833,-0.014084,14-Feb-19 9:29:57 AM
297.660000,0.521949,0.000000,0.005546,87.690000,30260,55.914948,0.004695,14-Feb-19 9:29:58 AM
297.660000,0.521949,0.000001,0.005546,87.690000,30260,55.914948,0.009390,14-Feb-19 9:29:59 AM
297.650000,0.521949,0.000000,0.005546,87.690000,30260,55.910210,0.000000,14-Feb-19 9:29:59 AM
297.650000,0.521949,-0.000001,0.005545,87.690000,30260,55.900833,-0.014084,14-Feb-19 9:30:00 AM
297.640000,0.521949,-0.000001,0.005544,87.690000,30260,55.896095,-0.014084,14-Feb-19 9:30:01 AM
297.640000,0.521949,-0.000002,0.005545,87.690000,30260,55.900833,-0.018779,14-Feb-19 9:30:01 AM
297.640000,0.521949,-0.000003,0.005546,87.690000,30260,55.914948,-0.028169,14-Feb-19 9:30:02 AM
297.630000,0.521949,-0.000002,0.005546,87.690000,30260,55.910210,-0.023474,14-Feb-19 9:30:03 AM
297.630000,0.521949,-0.000001,0.005546,87.690000,30260,55.914948,-0.014084,14-Feb-19 9:30:04 AM
297.630000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.009390,14-Feb-19 9:30:04 AM
297.620000,0.521949,-0.000000,0.005546,87.690000,30260,55.914948,-0.004695,14-Feb-19 9:30:05 AM
297.610000,0.521949,-0.000001,0.005547,87.690000,30260,55.924324,-0.014084,14-Feb-19 9:30:06 AM
297.600000,0.521949,-0.000002,0.005548,87.690000,30260,55.938338,-0.023474,14-Feb-19 9:30:06 AM
297.600000,0.521949,-0.000003,0.005549,87.690000,30260,55.943077,-0.032863,14-Feb-19 9:30:07 AM
297.600000,0.521949,-0.000003,0.005548,87.690000,30260,55.938338,-0.032863,14-Feb-19 9:30:08 AM
