Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
3.358000,0.509933,-0.000682,30050000.000000,-0.000000,87,107858024601288.234000,-2446.930676,14-Feb-19 3:23:33 PM
3.370000,0.509933,-0.000682,30050000.000000,-0.000000,87,107858024601288.234000,-2446.930676,14-Feb-19 3:23:34 PM
3.354000,0.509933,-0.000684,30050000.000000,-0.000000,87,107858024601288.234000,-2453.613926,14-Feb-19 3:23:34 PM
3.346000,0.509933,-0.000685,30050000.000000,-0.000000,87,107858024601288.234000,-2460.300764,14-Feb-19 3:23:35 PM
3.360000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:36 PM
3.354000,0.509933,-0.000682,30050000.000000,-0.000000,87,107858024601288.234000,-2446.930676,14-Feb-19 3:23:36 PM
3.335000,0.509933,-0.000682,30050000.000000,-0.000000,87,107858024601288.234000,-2446.930676,14-Feb-19 3:23:37 PM
3.348000,0.509837,-0.000684,30050000.000000,-0.000000,87,107878333779244.562000,-2454.075930,14-Feb-19 3:23:38 PM
3.352000,0.509837,-0.000684,30050000.000000,-0.000000,87,107878333779244.562000,-2454.075930,14-Feb-19 3:23:38 PM
3.330000,0.509933,-0.000685,30050000.000000,-0.000000,87,107858024601288.234000,-2460.300764,14-Feb-19 3:23:39 PM
3.336000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:40 PM
3.347000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:41 PM
3.329000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:41 PM
3.324000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:42 PM
3.338000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:43 PM
3.330000,0.509837,-0.000685,30050000.000000,-0.000000,87,107878333779244.562000,-2460.764028,14-Feb-19 3:23:43 PM
3.314000,0.509742,-0.000684,30050000.000000,-0.000000,87,107898438933830.672000,-2454.533293,14-Feb-19 3:23:44 PM
3.327000,0.509742,-0.000684,30050000.000000,-0.000000,87,107898438933830.672000,-2454.533293,14-Feb-19 3:23:45 PM
Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
3.143000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:24:57 PM
3.137000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:24:58 PM
3.171000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:24:59 PM
3.150000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:24:59 PM
3.118000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:00 PM
3.152000,0.508502,-0.000661,30050000.000000,-0.000000,87,108161553069621.578000,-2380.068880,14-Feb-19 3:25:01 PM
3.158000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:02 PM
3.111000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:02 PM
3.134000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:03 PM
3.159000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:04 PM
3.115000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:04 PM
3.117000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:05 PM
3.152000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:06 PM
3.128000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:06 PM
3.103000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:07 PM
3.138000,0.508502,-0.000659,30050000.000000,-0.000000,87,108161553069621.578000,-2373.363223,14-Feb-19 3:25:08 PM
3.139000,0.508407,-0.000659,30050000.000000,-0.000000,87,108181763939144.625000,-2373.806706,14-Feb-19 3:25:09 PM
3.095000,0.508407,-0.000659,30050000.000000,-0.000000,87,108181763939144.625000,-2373.806706,14-Feb-19 3:25:09 PM
3.123000,0.508407,-0.000658,30050000.000000,-0.000000,87,108181763939144.625000,-2367.099796,14-Feb-19 3:25:10 PM
3.145000,0.508407,-0.000656,30050000.000000,-0.000000,87,108181763939144.625000,-2360.396487,14-Feb-19 3:25:11 PM
3.099000,0.508407,-0.000656,30050000.000000,-0.000000,87,108181763939144.625000,-2360.396487,14-Feb-19 3:25:11 PM
3.107000,0.508407,-0.000652,30050000.000000,-0.000000,87,108181763939144.625000,-2346.982668,14-Feb-19 3:25:12 PM
3.141000,0.508407,-0.000654,30050000.000000,-0.000000,87,108181763939144.625000,-2353.689578,14-Feb-19 3:25:13 PM
3.111000,0.508311,-0.000656,30050000.000000,-0.000000,87,108202195228922.266000,-2360.842273,14-Feb-19 3:25:13 PM
3.092000,0.508311,-0.000654,30050000.000000,-0.000000,87,108202195228922.266000,-2354.134097,14-Feb-19 3:25:14 PM
3.129000,0.508311,-0.000654,30050000.000000,-0.000000,87,108202195228922.266000,-2354.134097,14-Feb-19 3:25:15 PM
3.126000,0.508216,-0.000654,30050000.000000,-0.000000,87,108222421291357.844000,-2354.574152,14-Feb-19 3:25:16 PM
3.084000,0.508216,-0.000652,30050000.000000,-0.000000,87,108222421291357.844000,-2347.864722,14-Feb-19 3:25:16 PM
3.115000,0.508216,-0.000654,30050000.000000,-0.000000,87,108222421291357.844000,-2354.574152,14-Feb-19 3:25:17 PM
3.134000,0.508216,-0.000650,30050000.000000,-0.000000,87,108222421291357.844000,-2341.158893,14-Feb-19 3:25:18 PM
3.087000,0.508216,-0.000650,30050000.000000,-0.000000,87,108222421291357.844000,-2341.158893,14-Feb-19 3:25:18 PM
3.110000,0.508216,-0.000650,30050000.000000,-0.000000,87,108222421291357.844000,-2341.158893,14-Feb-19 3:25:19 PM
3.130000,0.508216,-0.000652,30050000.000000,-0.000000,87,108222421291357.844000,-2347.864722,14-Feb-19 3:25:20 PM
3.084000,0.508216,-0.000654,30050000.000000,0.000000,87,108222421291357.844000,-2354.574152,14-Feb-19 3:25:20 PM
3.100000,0.508216,-0.000656,30050000.000000,0.000000,87,108222421291357.844000,-2361.283582,14-Feb-19 3:25:21 PM
3.133000,0.508121,-0.000654,30050000.000000,0.000000,87,108242654916857.812000,-2355.014371,14-Feb-19 3:25:22 PM
3.099000,0.508121,-0.000652,30050000.000000,-0.000000,87,108242654916857.812000,-2348.303686,14-Feb-19 3:25:23 PM
3.089000,0.508121,-0.000652,30050000.000000,-0.000000,87,108242654916857.812000,-2348.303686,14-Feb-19 3:25:23 PM
3.126000,0.508121,-0.000650,30050000.000000,-0.000000,87,108242654916857.812000,-2341.596604,14-Feb-19 3:25:24 PM
3.117000,0.508025,-0.000652,30050000.000000,-0.000000,87,108263109215114.844000,-2348.747439,14-Feb-19 3:25:25 PM
3.081000,0.508025,-0.000654,30050000.000000,-0.000000,87,108263109215114.844000,-2355.459391,14-Feb-19 3:25:25 PM
3.115000,0.508025,-0.000654,30050000.000000,-0.000000,87,108263109215114.844000,-2355.459391,14-Feb-19 3:25:26 PM
3.129000,0.508025,-0.000654,30050000.000000,-0.000000,87,108263109215114.844000,-2355.459391,14-Feb-19 3:25:27 PM
3.082000,0.508025,-0.000654,30050000.000000,-0.000000,87,108263109215114.844000,-2355.459391,14-Feb-19 3:25:27 PM
3.103000,0.508025,-0.000656,30050000.000000,-0.000000,87,108263109215114.844000,-2362.171344,14-Feb-19 3:25:28 PM
3.134000,0.507930,-0.000656,30050000.000000,-0.000000,87,108283358059198.531000,-2362.613149,14-Feb-19 3:25:29 PM
3.095000,0.507930,-0.000654,30050000.000000,-0.000000,87,108283358059198.531000,-2355.899941,14-Feb-19 3:25:30 PM
3.092000,0.507930,-0.000652,30050000.000000,-0.000000,87,108283358059198.531000,-2349.186733,14-Feb-19 3:25:30 PM
3.130000,0.507930,-0.000652,30050000.000000,-0.000000,87,108283358059198.531000,-2349.186733,14-Feb-19 3:25:31 PM
3.114000,0.507930,-0.000652,30050000.000000,-0.000000,87,108283358059198.531000,-2349.186733,14-Feb-19 3:25:32 PM
3.084000,0.507930,-0.000652,30050000.000000,-0.000000,87,108283358059198.531000,-2349.186733,14-Feb-19 3:25:32 PM
3.121000,0.507835,-0.000652,30050000.000000,-0.000000,87,108303614479129.484000,-2349.626192,14-Feb-19 3:25:33 PM
3.130000,0.507835,-0.000652,30050000.000000,-0.000000,87,108303614479129.484000,-2349.626192,14-Feb-19 3:25:34 PM
3.084000,0.507835,-0.000652,30050000.000000,-0.000000,87,108303614479129.484000,-2349.626192,14-Feb-19 3:25:34 PM
3.110000,0.507835,-0.000652,30050000.000000,-0.000000,87,108303614479129.484000,-2349.626192,14-Feb-19 3:25:35 PM
3.138000,0.507835,-0.000652,30050000.000000,-0.000000,87,108303614479129.484000,-2349.626192,14-Feb-19 3:25:36 PM
3.097000,0.507835,-0.000652,30050000.000000,-0.000000,87,108303614479129.484000,-2349.626192,14-Feb-19 3:25:37 PM
3.100000,0.507739,-0.000650,30050000.000000,-0.000000,87,108324091824753.875000,-2343.358316,14-Feb-19 3:25:37 PM
3.138000,0.507739,-0.000650,30050000.000000,-0.000000,87,108324091824753.875000,-2343.358316,14-Feb-19 3:25:38 PM
3.117000,0.507739,-0.000650,30050000.000000,-0.000000,87,108324091824753.875000,-2343.358316,14-Feb-19 3:25:39 PM
3.093000,0.507739,-0.000650,30050000.000000,-0.000000,87,108324091824753.875000,-2343.358316,14-Feb-19 3:25:39 PM
3.131000,0.507644,-0.000648,30050000.000000,-0.000000,87,108344363488997.625000,-2337.079860,14-Feb-19 3:25:40 PM
3.136000,0.507644,-0.000648,30050000.000000,-0.000000,87,108344363488997.625000,-2337.079860,14-Feb-19 3:25:41 PM
3.093000,0.507548,-0.000648,30050000.000000,-0.000000,87,108364856248096.125000,-2337.521906,14-Feb-19 3:25:41 PM
3.122000,0.507548,-0.000650,30050000.000000,-0.000000,87,108364856248096.125000,-2344.240167,14-Feb-19 3:25:42 PM
3.148000,0.507548,-0.000650,30050000.000000,-0.000000,87,108364856248096.125000,-2344.240167,14-Feb-19 3:25:43 PM
3.104000,0.507548,-0.000648,30050000.000000,-0.000000,87,108364856248096.125000,-2337.521906,14-Feb-19 3:25:44 PM
3.114000,0.507548,-0.000648,30050000.000000,-0.000000,87,108364856248096.125000,-2337.521906,14-Feb-19 3:25:44 PM
3.151000,0.507453,-0.000648,30050000.000000,-0.000000,87,108385143173867.750000,-2337.959512,14-Feb-19 3:25:45 PM
3.124000,0.507453,-0.000648,30050000.000000,-0.000000,87,108385143173867.750000,-2337.959512,14-Feb-19 3:25:46 PM
3.108000,0.507453,-0.000650,30050000.000000,-0.000000,87,108385143173867.750000,-2344.679031,14-Feb-19 3:25:46 PM
3.147000,0.507453,-0.000650,30050000.000000,-0.000000,87,108385143173867.750000,-2344.679031,14-Feb-19 3:25:47 PM
3.146000,0.507358,-0.000650,30050000.000000,-0.000000,87,108405437696870.250000,-2345.118059,14-Feb-19 3:25:48 PM
3.107000,0.507358,-0.000650,30050000.000000,-0.000000,87,108405437696870.250000,-2345.118059,14-Feb-19 3:25:48 PM
3.141000,0.507358,-0.000650,30050000.000000,-0.000000,87,108405437696870.250000,-2345.118059,14-Feb-19 3:25:49 PM
3.162000,0.507358,-0.000650,30050000.000000,-0.000000,87,108405437696870.250000,-2345.118059,14-Feb-19 3:25:50 PM
3.117000,0.507358,-0.000650,30050000.000000,-0.000000,87,108405437696870.250000,-2345.118059,14-Feb-19 3:25:51 PM
3.134000,0.507358,-0.000650,30050000.000000,-0.000000,87,108405437696870.250000,-2345.118059,14-Feb-19 3:25:51 PM
3.170000,0.507262,-0.000650,30050000.000000,-0.000000,87,108425953568390.141000,-2345.561875,14-Feb-19 3:25:52 PM
3.139000,0.507262,-0.000650,30050000.000000,-0.000000,87,108425953568390.141000,-2345.561875,14-Feb-19 3:25:53 PM
3.130000,0.507262,-0.000650,30050000.000000,-0.000000,87,108425953568390.141000,-2345.561875,14-Feb-19 3:25:53 PM
3.170000,0.507262,-0.000650,30050000.000000,-0.000000,87,108425953568390.141000,-2345.561875,14-Feb-19 3:25:54 PM
3.163000,0.507167,-0.000650,30050000.000000,-0.000000,87,108446263378746.453000,-2346.001234,14-Feb-19 3:25:55 PM
3.129000,0.507167,-0.000650,30050000.000000,-0.000000,87,108446263378746.453000,-2346.001234,14-Feb-19 3:25:55 PM
3.166000,0.507167,-0.000650,30050000.000000,-0.000000,87,108446263378746.453000,-2346.001234,14-Feb-19 3:25:56 PM
3.183000,0.507167,-0.000648,30050000.000000,-0.000000,87,108446263378746.453000,-2339.277927,14-Feb-19 3:25:57 PM
3.138000,0.507167,-0.000646,30050000.000000,-0.000000,87,108446263378746.453000,-2332.558228,14-Feb-19 3:25:58 PM
3.162000,0.507167,-0.000644,30050000.000000,-0.000000,87,108446263378746.453000,-2325.834921,14-Feb-19 3:25:58 PM
3.196000,0.507167,-0.000646,30050000.000000,-0.000000,87,108446263378746.453000,-2332.558228,14-Feb-19 3:25:59 PM
3.160000,0.507072,-0.000646,30050000.000000,-0.000000,87,108466580799193.625000,-2332.995234,14-Feb-19 3:26:00 PM
3.159000,0.507072,-0.000648,30050000.000000,-0.000000,87,108466580799193.625000,-2339.716191,14-Feb-19 3:26:00 PM
3.199000,0.507072,-0.000650,30050000.000000,-0.000000,87,108466580799193.625000,-2346.440758,14-Feb-19 3:26:01 PM
3.186000,0.506976,-0.000650,30050000.000000,-0.000000,87,108487119822257.266000,-2346.885076,14-Feb-19 3:26:02 PM
3.158000,0.506976,-0.000650,30050000.000000,-0.000000,87,108487119822257.266000,-2346.885076,14-Feb-19 3:26:02 PM
3.197000,0.506976,-0.000648,30050000.000000,-0.000000,87,108487119822257.266000,-2340.159235,14-Feb-19 3:26:03 PM
3.205000,0.506881,-0.000648,30050000.000000,-0.000000,87,108507452555942.531000,-2340.597830,14-Feb-19 3:26:04 PM
3.167000,0.506881,-0.000644,30050000.000000,-0.000000,87,108507452555942.531000,-2327.147238,14-Feb-19 3:26:05 PM
3.195000,0.506881,-0.000643,30050000.000000,-0.000000,87,108507452555942.531000,-2320.420137,14-Feb-19 3:26:05 PM
3.213000,0.506881,-0.000644,30050000.000000,-0.000000,87,108507452555942.531000,-2327.147238,14-Feb-19 3:26:06 PM
3.188000,0.506881,-0.000644,30050000.000000,-0.000000,87,108507452555942.531000,-2327.147238,14-Feb-19 3:26:07 PM
3.193000,0.506881,-0.000644,30050000.000000,-0.000000,87,108507452555942.531000,-2327.147238,14-Feb-19 3:26:07 PM
3.216000,0.506786,-0.000646,30050000.000000,-0.000000,87,108527792912607.500000,-2334.311838,14-Feb-19 3:26:08 PM
3.207000,0.506786,-0.000644,30050000.000000,-0.000000,87,108527792912607.500000,-2327.583476,14-Feb-19 3:26:09 PM
3.194000,0.506786,-0.000646,30050000.000000,-0.000000,87,108527792912607.500000,-2334.311838,14-Feb-19 3:26:09 PM
3.217000,0.506786,-0.000644,30050000.000000,-0.000000,87,108527792912607.500000,-2327.583476,14-Feb-19 3:26:10 PM
3.221000,0.506690,-0.000643,30050000.000000,-0.000000,87,108548355126425.812000,-2321.294835,14-Feb-19 3:26:11 PM
3.201000,0.506786,-0.000641,30050000.000000,-0.000000,87,108527792912607.500000,-2314.130363,14-Feb-19 3:26:12 PM
3.217000,0.506690,-0.000641,30050000.000000,-0.000000,87,108548355126425.812000,-2314.568810,14-Feb-19 3:26:12 PM
3.231000,0.506690,-0.000644,30050000.000000,-0.000000,87,108548355126425.812000,-2328.024471,14-Feb-19 3:26:13 PM
3.211000,0.506690,-0.000643,30050000.000000,-0.000000,87,108548355126425.812000,-2321.294835,14-Feb-19 3:26:14 PM
3.218000,0.506690,-0.000643,30050000.000000,-0.000000,87,108548355126425.812000,-2321.294835,14-Feb-19 3:26:14 PM
3.237000,0.506690,-0.000641,30050000.000000,-0.000000,87,108548355126425.812000,-2314.568810,14-Feb-19 3:26:15 PM
3.225000,0.506595,-0.000641,30050000.000000,-0.000000,87,108568710822271.656000,-2315.002853,14-Feb-19 3:26:16 PM
3.219000,0.506595,-0.000641,30050000.000000,-0.000000,87,108568710822271.656000,-2315.002853,14-Feb-19 3:26:16 PM
3.239000,0.506595,-0.000643,30050000.000000,-0.000000,87,108568710822271.656000,-2321.730139,14-Feb-19 3:26:17 PM
3.240000,0.506595,-0.000644,30050000.000000,-0.000000,87,108568710822271.656000,-2328.461038,14-Feb-19 3:26:18 PM
3.223000,0.506595,-0.000643,30050000.000000,-0.000000,87,108568710822271.656000,-2321.730139,14-Feb-19 3:26:19 PM
3.240000,0.506595,-0.000643,30050000.000000,-0.000000,87,108568710822271.656000,-2321.730139,14-Feb-19 3:26:19 PM
3.252000,0.506499,-0.000643,30050000.000000,-0.000000,87,108589288545502.969000,-2322.170191,14-Feb-19 3:26:20 PM
Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
3.076000,0.503448,0.000004,0.000646,87.880000,30050,6.803050,0.039211,14-Feb-19 3:28:47 PM
3.081000,0.503448,0.000004,0.000646,87.880000,30050,6.803050,0.039211,14-Feb-19 3:28:48 PM
3.047000,0.503352,0.000004,0.000644,87.880000,30050,6.784734,0.039218,14-Feb-19 3:28:48 PM
2.999000,0.503352,0.000002,0.000644,87.880000,30050,6.784734,0.019609,14-Feb-19 3:28:49 PM
3.006000,0.503352,0.000002,0.000643,87.880000,30050,6.765122,0.019609,14-Feb-19 3:28:50 PM
3.028000,0.503352,0.000002,0.000644,87.880000,30050,6.784734,0.019609,14-Feb-19 3:28:51 PM
3.031000,0.503352,0.000002,0.000644,87.880000,30050,6.784734,0.019609,14-Feb-19 3:28:51 PM
2.990000,0.503352,0.000002,0.000646,87.880000,30050,6.804347,0.019609,14-Feb-19 3:28:52 PM
2.991000,0.503257,0.000002,0.000648,87.880000,30050,6.825237,0.019613,14-Feb-19 3:28:53 PM
3.007000,0.503257,0.000002,0.000646,87.880000,30050,6.805632,0.019613,14-Feb-19 3:28:54 PM
3.025000,0.503162,0.000002,0.000646,87.880000,30050,6.806916,0.019617,14-Feb-19 3:28:54 PM
2.994000,0.503162,0.000004,0.000644,87.880000,30050,6.787296,0.039233,14-Feb-19 3:28:55 PM
2.985000,0.503162,0.000004,0.000643,87.880000,30050,6.767676,0.039233,14-Feb-19 3:28:56 PM
2.995000,0.503066,0.000004,0.000641,87.880000,30050,6.749355,0.039240,14-Feb-19 3:28:57 PM
3.023000,0.503066,0.000004,0.000641,87.880000,30050,6.749355,0.039240,14-Feb-19 3:28:58 PM
3.005000,0.502971,0.000004,0.000641,87.880000,30050,6.750629,0.039248,14-Feb-19 3:28:58 PM
2.985000,0.502875,0.000004,0.000639,87.880000,30050,6.732287,0.039255,14-Feb-19 3:28:59 PM
2.988000,0.502875,0.000004,0.000639,87.880000,30050,6.732287,0.039255,14-Feb-19 3:29:00 PM
3.016000,0.502875,0.000004,0.000643,87.880000,30050,6.771539,0.039255,14-Feb-19 3:29:01 PM
3.017000,0.502875,0.000004,0.000644,87.880000,30050,6.791170,0.039255,14-Feb-19 3:29:01 PM
2.991000,0.502875,0.000004,0.000644,87.880000,30050,6.791170,0.039255,14-Feb-19 3:29:02 PM
2.983000,0.502780,0.000002,0.000648,87.880000,30050,6.831713,0.019631,14-Feb-19 3:29:03 PM
3.004000,0.502685,0.000000,0.000646,87.880000,30050,6.813376,0.000000,14-Feb-19 3:29:04 PM
3.022000,0.502685,0.000000,0.000644,87.880000,30050,6.793737,0.000000,14-Feb-19 3:29:05 PM
3.003000,0.502685,0.000000,0.000646,87.880000,30050,6.813376,0.000000,14-Feb-19 3:29:05 PM
2.984000,0.502685,0.000002,0.000648,87.880000,30050,6.833004,0.019635,14-Feb-19 3:29:06 PM
2.996000,0.502685,0.000002,0.000646,87.880000,30050,6.813376,0.019635,14-Feb-19 3:29:07 PM
3.019000,0.502685,0.000004,0.000643,87.880000,30050,6.774098,0.039270,14-Feb-19 3:29:08 PM
3.020000,0.502589,0.000004,0.000643,87.880000,30050,6.775392,0.039278,14-Feb-19 3:29:08 PM
2.986000,0.502494,0.000004,0.000643,87.880000,30050,6.776673,0.039285,14-Feb-19 3:29:09 PM
2.992000,0.502494,0.000004,0.000644,87.880000,30050,6.796319,0.039285,14-Feb-19 3:29:10 PM
3.012000,0.502494,0.000004,0.000644,87.880000,30050,6.796319,0.039285,14-Feb-19 3:29:11 PM
3.023000,0.502399,0.000004,0.000644,87.880000,30050,6.797604,0.039293,14-Feb-19 3:29:11 PM
2.995000,0.502399,0.000004,0.000641,87.880000,30050,6.758315,0.039293,14-Feb-19 3:29:12 PM
2.989000,0.502399,0.000006,0.000639,87.880000,30050,6.738665,0.058939,14-Feb-19 3:29:13 PM
3.004000,0.502303,0.000004,0.000639,87.880000,30050,6.739953,0.039300,14-Feb-19 3:29:14 PM
3.034000,0.502303,0.000004,0.000639,87.880000,30050,6.739953,0.039300,14-Feb-19 3:29:15 PM
3.013000,0.502303,0.000004,0.000639,87.880000,30050,6.739953,0.039300,14-Feb-19 3:29:15 PM
2.992000,0.502303,0.000002,0.000639,87.880000,30050,6.739953,0.019650,14-Feb-19 3:29:16 PM
2.999000,0.502303,0.000000,0.000641,87.880000,30050,6.759607,0.000000,14-Feb-19 3:29:17 PM
3.037000,0.502303,0.000000,0.000641,87.880000,30050,6.759607,0.000000,14-Feb-19 3:29:18 PM
3.035000,0.502303,0.000002,0.000643,87.880000,30050,6.779250,0.019650,14-Feb-19 3:29:18 PM
3.000000,0.502303,0.000004,0.000639,87.880000,30050,6.739953,0.039300,14-Feb-19 3:29:19 PM
2.997000,0.502208,0.000004,0.000639,87.880000,30050,6.741228,0.039308,14-Feb-19 3:29:20 PM
3.032000,0.502208,0.000002,0.000641,87.880000,30050,6.760885,0.019654,14-Feb-19 3:29:21 PM
3.048000,0.502208,0.000002,0.000641,87.880000,30050,6.760885,0.019654,14-Feb-19 3:29:22 PM
3.025000,0.502113,0.000002,0.000643,87.880000,30050,6.781815,0.019657,14-Feb-19 3:29:22 PM
3.002000,0.502017,0.000002,0.000644,87.880000,30050,6.802777,0.019661,14-Feb-19 3:29:23 PM
3.028000,0.502113,0.000002,0.000646,87.880000,30050,6.821137,0.019657,14-Feb-19 3:29:24 PM
3.054000,0.502113,0.000004,0.000644,87.880000,30050,6.801476,0.039315,14-Feb-19 3:29:25 PM
3.050000,0.502017,0.000004,0.000641,87.880000,30050,6.763458,0.039322,14-Feb-19 3:29:25 PM
3.007000,0.502017,0.000002,0.000641,87.880000,30050,6.763458,0.019661,14-Feb-19 3:29:26 PM
3.024000,0.502017,0.000004,0.000637,87.880000,30050,6.724128,0.039322,14-Feb-19 3:29:27 PM
3.054000,0.502017,0.000006,0.000639,87.880000,30050,6.743793,0.058984,14-Feb-19 3:29:28 PM
3.068000,0.501922,0.000006,0.000639,87.880000,30050,6.745069,0.058995,14-Feb-19 3:29:28 PM
3.024000,0.501922,0.000004,0.000639,87.880000,30050,6.745069,0.039330,14-Feb-19 3:29:29 PM
3.023000,0.501922,0.000004,0.000641,87.880000,30050,6.764738,0.039330,14-Feb-19 3:29:30 PM
3.050000,0.501826,0.000004,0.000641,87.880000,30050,6.766032,0.039337,14-Feb-19 3:29:31 PM
3.077000,0.501826,0.000006,0.000641,87.880000,30050,6.766032,0.059006,14-Feb-19 3:29:32 PM
3.051000,0.501826,0.000006,0.000641,87.880000,30050,6.766032,0.059006,14-Feb-19 3:29:32 PM
