Temp (K),Current mA,Im Voltage mV,Re Voltage mV,phase 9,Freq in Hz,Re M in nH,Im M in nH,Date/time
3.193000,0.508216,-0.000004,-0.000626,87.880000,30050,-6.525581,-0.038843,14-Feb-19 3:02:49 PM
3.210000,0.508216,-0.000006,-0.000626,87.880000,30050,-6.525581,-0.058264,14-Feb-19 3:02:50 PM
3.204000,0.508216,-0.000004,-0.000626,87.880000,30050,-6.525581,-0.038843,14-Feb-19 3:02:51 PM
3.180000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:02:51 PM
3.193000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:02:52 PM
3.211000,0.508216,-0.000002,-0.000628,87.880000,30050,-6.545006,-0.019421,14-Feb-19 3:02:53 PM
3.218000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:02:54 PM
3.203000,0.508216,-0.000006,-0.000630,87.880000,30050,-6.564431,-0.058264,14-Feb-19 3:02:55 PM
3.197000,0.508216,-0.000006,-0.000628,87.880000,30050,-6.545006,-0.058264,14-Feb-19 3:02:55 PM
3.211000,0.508216,-0.000006,-0.000626,87.880000,30050,-6.525581,-0.058264,14-Feb-19 3:02:56 PM
3.228000,0.508216,-0.000006,-0.000626,87.880000,30050,-6.525581,-0.058264,14-Feb-19 3:02:57 PM
3.220000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:02:58 PM
3.206000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:02:58 PM
3.219000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:02:59 PM
3.233000,0.508216,-0.000002,-0.000630,87.880000,30050,-6.564431,-0.019421,14-Feb-19 3:03:00 PM
3.235000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:01 PM
3.221000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:02 PM
3.221000,0.508216,-0.000006,-0.000630,87.880000,30050,-6.564431,-0.058264,14-Feb-19 3:03:02 PM
3.235000,0.508216,-0.000006,-0.000626,87.880000,30050,-6.525581,-0.058264,14-Feb-19 3:03:03 PM
3.246000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:03:04 PM
3.239000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:03:05 PM
3.225000,0.508216,-0.000002,-0.000624,87.880000,30050,-6.506167,-0.019421,14-Feb-19 3:03:05 PM
3.238000,0.508216,-0.000002,-0.000624,87.880000,30050,-6.506167,-0.019421,14-Feb-19 3:03:06 PM
3.252000,0.508216,-0.000002,-0.000624,87.880000,30050,-6.506167,-0.019421,14-Feb-19 3:03:07 PM
3.248000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:03:08 PM
3.235000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:03:08 PM
3.242000,0.508216,-0.000004,-0.000626,87.880000,30050,-6.525581,-0.038843,14-Feb-19 3:03:09 PM
3.256000,0.508216,-0.000002,-0.000628,87.880000,30050,-6.545006,-0.019421,14-Feb-19 3:03:10 PM
3.265000,0.508216,0.000000,-0.000628,87.880000,30050,-6.545006,0.000000,14-Feb-19 3:03:11 PM
3.252000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:12 PM
3.247000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:12 PM
3.266000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:13 PM
3.277000,0.508216,-0.000002,-0.000630,87.880000,30050,-6.564431,-0.019421,14-Feb-19 3:03:14 PM
3.271000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:15 PM
3.259000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:03:15 PM
3.270000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:03:16 PM
3.285000,0.508216,-0.000006,-0.000630,87.880000,30050,-6.564431,-0.058264,14-Feb-19 3:03:17 PM
3.289000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:18 PM
3.269000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:03:19 PM
3.275000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:19 PM
3.290000,0.508216,-0.000002,-0.000628,87.880000,30050,-6.545006,-0.019421,14-Feb-19 3:03:20 PM
3.302000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:03:21 PM
3.288000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:03:22 PM
3.283000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:22 PM
3.296000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:23 PM
3.311000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:24 PM
3.309000,0.508216,0.000000,-0.000628,87.880000,30050,-6.545006,0.000000,14-Feb-19 3:03:25 PM
3.297000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:03:25 PM
3.303000,0.508216,0.000000,-0.000626,87.880000,30050,-6.525581,0.000000,14-Feb-19 3:03:26 PM
3.323000,0.508216,0.000000,-0.000626,87.880000,30050,-6.525581,0.000000,14-Feb-19 3:03:27 PM
3.328000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:28 PM
3.317000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:03:29 PM
3.315000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:29 PM
3.330000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:30 PM
3.342000,0.508216,0.000000,-0.000628,87.880000,30050,-6.545006,0.000000,14-Feb-19 3:03:31 PM
3.330000,0.508216,-0.000002,-0.000628,87.880000,30050,-6.545006,-0.019421,14-Feb-19 3:03:32 PM
3.326000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:32 PM
3.338000,0.508216,-0.000002,-0.000630,87.880000,30050,-6.564431,-0.019421,14-Feb-19 3:03:33 PM
3.356000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:03:34 PM
3.353000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:03:35 PM
3.341000,0.508216,-0.000006,-0.000630,87.880000,30050,-6.564431,-0.058264,14-Feb-19 3:03:35 PM
3.352000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:03:36 PM
3.366000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:03:37 PM
3.372000,0.508216,-0.000002,-0.000630,87.880000,30050,-6.564431,-0.019421,14-Feb-19 3:03:38 PM
3.362000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:03:39 PM
3.360000,0.508216,-0.000002,-0.000630,87.880000,30050,-6.564431,-0.019421,14-Feb-19 3:03:39 PM
3.374000,0.508216,-0.000002,-0.000628,87.880000,30050,-6.545006,-0.019421,14-Feb-19 3:03:40 PM
3.387000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:41 PM
3.375000,0.508216,-0.000004,-0.000626,87.880000,30050,-6.525581,-0.038843,14-Feb-19 3:03:42 PM
3.370000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:42 PM
3.383000,0.508216,-0.000006,-0.000628,87.880000,30050,-6.545006,-0.058264,14-Feb-19 3:03:43 PM
3.398000,0.508216,-0.000002,-0.000626,87.880000,30050,-6.525581,-0.019421,14-Feb-19 3:03:44 PM
3.398000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:45 PM
3.387000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:45 PM
3.393000,0.508216,-0.000004,-0.000624,87.880000,30050,-6.506167,-0.038843,14-Feb-19 3:03:46 PM
3.414000,0.508216,-0.000004,-0.000626,87.880000,30050,-6.525581,-0.038843,14-Feb-19 3:03:47 PM
3.437000,0.508311,-0.000006,-0.000628,87.880000,30050,-6.543783,-0.058253,14-Feb-19 3:03:48 PM
3.417000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:03:49 PM
3.408000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:03:49 PM
3.442000,0.508216,-0.000002,-0.000628,87.880000,30050,-6.545006,-0.019421,14-Feb-19 3:03:50 PM
3.468000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:03:51 PM
3.464000,0.508216,-0.000006,-0.000630,87.880000,30050,-6.564431,-0.058264,14-Feb-19 3:03:52 PM
3.442000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:03:52 PM
3.461000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:53 PM
3.491000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:54 PM
3.505000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:55 PM
3.471000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:56 PM
3.482000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:03:56 PM
3.511000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:57 PM
3.534000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:03:58 PM
3.515000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:03:59 PM
3.506000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:03:59 PM
3.540000,0.508216,-0.000002,-0.000630,87.880000,30050,-6.564431,-0.019421,14-Feb-19 3:04:00 PM
3.565000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:04:01 PM
3.561000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:04:02 PM
3.540000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:04:02 PM
3.558000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:04:03 PM
3.588000,0.508216,-0.000002,-0.000633,87.880000,30050,-6.603271,-0.019421,14-Feb-19 3:04:04 PM
3.602000,0.508216,-0.000004,-0.000633,87.880000,30050,-6.603271,-0.038843,14-Feb-19 3:04:05 PM
3.569000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:04:06 PM
3.579000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:04:06 PM
3.607000,0.508216,-0.000004,-0.000628,87.880000,30050,-6.545006,-0.038843,14-Feb-19 3:04:07 PM
3.632000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:04:08 PM
3.613000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:09 PM
3.603000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:09 PM
3.625000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:10 PM
3.660000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:04:11 PM
3.657000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:04:12 PM
3.636000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:04:12 PM
3.654000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:13 PM
3.682000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:14 PM
3.697000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:15 PM
3.666000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:04:16 PM
3.675000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:04:16 PM
3.702000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:04:17 PM
3.726000,0.508216,0.000000,-0.000630,87.880000,30050,-6.564431,0.000000,14-Feb-19 3:04:18 PM
3.709000,0.508216,0.000000,-0.000631,87.880000,30050,-6.583846,0.000000,14-Feb-19 3:04:19 PM
3.700000,0.508216,-0.000002,-0.000631,87.880000,30050,-6.583846,-0.019421,14-Feb-19 3:04:19 PM
3.731000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:04:20 PM
3.757000,0.508216,-0.000004,-0.000630,87.880000,30050,-6.564431,-0.038843,14-Feb-19 3:04:21 PM
3.755000,0.508216,-0.000004,-0.000631,87.880000,30050,-6.583846,-0.038843,14-Feb-19 3:04:22 PM
3.730000,0.508311,-0.000006,-0.000631,87.880000,30050,-6.582615,-0.058253,14-Feb-19 3:04:22 PM
3.752000,0.508216,-0.000006,-0.000631,87.880000,30050,-6.583846,-0.058264,14-Feb-19 3:04:23 PM
3.781000,0.508311,-0.000004,-0.000630,87.880000,30050,-6.563204,-0.038836,14-Feb-19 3:04:24 PM
3.795000,0.508311,-0.000006,-0.000628,87.880000,30050,-6.543783,-0.058253,14-Feb-19 3:04:25 PM
3.765000,0.508311,-0.000006,-0.000630,87.880000,30050,-6.563204,-0.058253,14-Feb-19 3:04:26 PM
3.774000,0.508311,-0.000006,-0.000630,87.880000,30050,-6.563204,-0.058253,14-Feb-19 3:04:26 PM
3.801000,0.508311,-0.000004,-0.000630,87.880000,30050,-6.563204,-0.038836,14-Feb-19 3:04:27 PM
3.826000,0.508311,-0.000004,-0.000630,87.880000,30050,-6.563204,-0.038836,14-Feb-19 3:04:28 PM
3.809000,0.508311,0.000000,-0.000631,87.880000,30050,-6.582615,0.000000,14-Feb-19 3:04:29 PM
3.800000,0.508407,-0.000002,-0.000633,87.880000,30050,-6.600790,-0.019414,14-Feb-19 3:04:29 PM
3.822000,0.508407,-0.000004,-0.000633,87.880000,30050,-6.600790,-0.038828,14-Feb-19 3:04:30 PM
3.855000,0.508407,-0.000004,-0.000631,87.880000,30050,-6.581372,-0.038828,14-Feb-19 3:04:31 PM
3.853000,0.508407,-0.000004,-0.000631,87.880000,30050,-6.581372,-0.038828,14-Feb-19 3:04:32 PM
3.834000,0.508407,-0.000002,-0.000631,87.880000,30050,-6.581372,-0.019414,14-Feb-19 3:04:32 PM
3.843000,0.508407,-0.000004,-0.000631,87.880000,30050,-6.581372,-0.038828,14-Feb-19 3:04:33 PM
3.879000,0.508407,-0.000002,-0.000631,87.880000,30050,-6.581372,-0.019414,14-Feb-19 3:04:34 PM
3.892000,0.508407,-0.000004,-0.000631,87.880000,30050,-6.581372,-0.038828,14-Feb-19 3:04:35 PM
3.878000,0.508502,-0.000004,-0.000631,87.880000,30050,-6.580143,-0.038821,14-Feb-19 3:04:36 PM
3.874000,0.508502,-0.000002,-0.000633,87.880000,30050,-6.599557,-0.019411,14-Feb-19 3:04:36 PM
3.900000,0.508502,-0.000004,-0.000633,87.880000,30050,-6.599557,-0.038821,14-Feb-19 3:04:37 PM
3.924000,0.508502,-0.000006,-0.000631,87.880000,30050,-6.580143,-0.058231,14-Feb-19 3:04:38 PM
3.922000,0.508502,-0.000006,-0.000631,87.880000,30050,-6.580143,-0.058231,14-Feb-19 3:04:39 PM
3.900000,0.508502,-0.000006,-0.000633,87.880000,30050,-6.599557,-0.058231,14-Feb-19 3:04:39 PM
3.921000,0.508502,-0.000006,-0.000633,87.880000,30050,-6.599557,-0.058231,14-Feb-19 3:04:40 PM
3.948000,0.508502,-0.000006,-0.000635,87.880000,30050,-6.618971,-0.058231,14-Feb-19 3:04:41 PM
3.952000,0.508502,-0.000004,-0.000633,87.880000,30050,-6.599557,-0.038821,14-Feb-19 3:04:42 PM
3.933000,0.508502,-0.000002,-0.000635,87.880000,30050,-6.618971,-0.019411,14-Feb-19 3:04:42 PM
3.943000,0.508502,0.000000,-0.000633,87.880000,30050,-6.599557,0.000000,14-Feb-19 3:04:43 PM
3.969000,0.508502,0.000000,-0.000633,87.880000,30050,-6.599557,0.000000,14-Feb-19 3:04:44 PM
3.991000,0.508502,0.000000,-0.000633,87.880000,30050,-6.599557,0.000000,14-Feb-19 3:04:45 PM
3.977000,0.508502,0.000000,-0.000633,87.880000,30050,-6.599557,0.000000,14-Feb-19 3:04:46 PM
3.974000,0.508502,-0.000002,-0.000633,87.880000,30050,-6.599557,-0.019411,14-Feb-19 3:04:46 PM
4.000000,0.508502,-0.000004,-0.000631,87.880000,30050,-6.580143,-0.038821,14-Feb-19 3:04:47 PM
4.023000,0.508502,-0.000004,-0.000633,87.880000,30050,-6.599557,-0.038821,14-Feb-19 3:04:48 PM
4.022000,0.508502,-0.000006,-0.000631,87.880000,30050,-6.580143,-0.058231,14-Feb-19 3:04:49 PM
4.001000,0.508502,-0.000006,-0.000633,87.880000,30050,-6.599557,-0.058231,14-Feb-19 3:04:49 PM
4.023000,0.508502,-0.000004,-0.000635,87.880000,30050,-6.618971,-0.038821,14-Feb-19 3:04:50 PM
4.049000,0.508502,-0.000004,-0.000633,87.880000,30050,-6.599557,-0.038821,14-Feb-19 3:04:51 PM
4.062000,0.508597,0.000000,-0.000635,87.880000,30050,-6.617734,0.000000,14-Feb-19 3:04:52 PM
4.036000,0.508597,0.000000,-0.000635,87.880000,30050,-6.617734,0.000000,14-Feb-19 3:04:53 PM
4.046000,0.508597,0.000000,-0.000635,87.880000,30050,-6.617734,0.000000,14-Feb-19 3:04:53 PM
4.071000,0.508597,-0.000002,-0.000635,87.880000,30050,-6.617734,-0.019407,14-Feb-19 3:04:54 PM
4.092000,0.508597,-0.000004,-0.000635,87.880000,30050,-6.617734,-0.038814,14-Feb-19 3:04:55 PM
4.079000,0.508597,-0.000004,-0.000633,87.880000,30050,-6.598324,-0.038814,14-Feb-19 3:04:56 PM
4.072000,0.508597,-0.000006,-0.000633,87.880000,30050,-6.598324,-0.058220,14-Feb-19 3:04:56 PM
4.101000,0.508597,-0.000006,-0.000633,87.880000,30050,-6.598324,-0.058220,14-Feb-19 3:04:57 PM
4.124000,0.508597,-0.000006,-0.000635,87.880000,30050,-6.617734,-0.058220,14-Feb-19 3:04:58 PM
4.123000,0.508597,-0.000007,-0.000635,87.880000,30050,-6.617734,-0.077628,14-Feb-19 3:04:59 PM
4.107000,0.508597,-0.000006,-0.000635,87.880000,30050,-6.617734,-0.058220,14-Feb-19 3:04:59 PM
4.124000,0.508597,-0.000006,-0.000637,87.880000,30050,-6.637134,-0.058220,14-Feb-19 3:05:00 PM
4.149000,0.508597,-0.000006,-0.000637,87.880000,30050,-6.637134,-0.058220,14-Feb-19 3:05:01 PM
4.162000,0.508597,-0.000004,-0.000635,87.880000,30050,-6.617734,-0.038814,14-Feb-19 3:05:02 PM
4.149000,0.508597,-0.000004,-0.000635,87.880000,30050,-6.617734,-0.038814,14-Feb-19 3:05:03 PM
